STEVAL-MKI251A (LSM6DSV320X)

A_X [mg] 	 A_Y [mg] 	 A_Z [mg] 	
-675	-812	-44
-882	-197	241
-819	-1241	-62
-1185	60	611
-1601	3496	1875
-870	1123	838
-694	-230	388
-853	95	410
-721	-484	50
-699	-107	130
-693	-631	62
-743	-528	145
-856	-642	154
-1520	-1091	357
-1606	-787	311
-978	-378	140
-830	122	207
-758	-72	73
-808	-203	92
-1034	-190	124
-1039	-381	237
-971	-433	222
-954	-393	60
-877	-304	-6
-817	-318	-61
-803	-330	-19
-812	-444	7
-806	-524	57
-791	-503	73
-792	-440	65
-767	-339	78
-809	-322	108
-791	-246	111
-903	-287	140
-986	-334	170
-1201	-374	140
-1657	-510	215
-1194	-441	189
-697	-463	275
-830	-550	394
-811	-629	255
-960	-654	182
-1017	-447	124
-857	-457	132
-729	-528	171
-637	-556	188
-695	-632	280
-810	-507	292
-973	-319	308
-1010	-297	252
-958	-223	115
-943	66	130
-849	43	173
-784	-194	164
-774	-346	158
-782	-493	118
-820	-481	59
-1060	-501	40
-1336	-670	189
-1059	-738	292
-674	-548	141
-782	-389	25
-999	-425	4
-1158	-446	78
-1207	-368	193
-1049	-214	153
-881	-136	70
-804	-189	27
-826	-315	27
-874	-418	40
-890	-455	71
-895	-439	112
-967	-381	112
-1111	-332	110
-1037	-281	191
-776	-224	301
-620	-183	243
-664	-282	231
-836	-360	326
-849	-343	390
-778	-356	435
-780	-275	359
-720	-321	355
-747	-413	370
-809	-361	292
-794	-403	295
-864	-439	319
-957	-406	322
-1006	-335	302
-1141	-228	233
-1358	-179	161
-1394	-217	210
-1172	-315	252
-971	-372	186
-1033	-413	158
-1141	-396	115
-1115	-314	97
-1086	-273	121
-1084	-254	83
-1130	-280	35
-1123	-316	45
-1045	-339	82
-883	-305	63
-708	-262	29
-561	-231	12
-441	-183	-0
-462	-240	27
-480	-304	82
-655	-386	116
-781	-393	128
-1021	-401	112
-1294	-431	55
-1234	-434	4
