A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	LABEL_0
-143	3127	2822	-34.97416	763.0579	688.62024	12
-298	2864	3431	-72.66167	698.7349	837.2051	12
-3512	2021	3047	-856.8802	493.0887	743.5854	12
104	1170	3151	25.47174	285.53937	768.82874	12
-1600	3341	3937	-390.29605	815.12805	960.712	12
-1335	1400	2602	-325.70773	341.61716	634.83356	12
-316	3492	3918	-76.986725	851.9895	955.99133	12
-1446	2492	2728	-352.76645	608.05023	665.5896	12
-1565	1715	2756	-381.9018	418.54208	672.4649	12
-859	2458	3424	-209.62254	599.8498	835.34265	12
527	2025	2922	128.5176	494.05365	713.0297	12
-2280	3240	3708	-556.43134	790.506	904.8345	12
-1743	2137	2795	-425.29022	521.3705	681.8635	12
201	2928	3721	49.01332	714.4818	907.85345	12
109	2723	3173	26.536661	664.3434	774.2602	12
-1695	2606	2947	-413.46533	635.7672	719.1819	12
-1328	2313	3382	-323.9309	564.365	825.20074	12
-608	1553	2673	-148.27444	378.8165	652.2183	12
226	2681	3604	55.12327	654.181	879.3957	12
-3628	3300	3530	-885.19977	805.2499	861.3303	12
564	166	2432	137.57826	40.605656	593.3787	12
-1672	4119	4129	-408.0712	1004.9629	1007.3575	12
-850	764	1431	-207.3718	186.49513	349.05283	12
-758	3762	3995	-184.91626	917.89734	974.8428	12
-2349	1213	2629	-573.2576	295.94604	641.42725	12
-1200	2296	3332	-292.8779	560.2532	813.0156	12
-315	2919	2875	-76.84071	712.33636	701.5738	12
-1142	3425	4226	-278.6947	835.6218	1031.126	12
-1413	466	1330	-344.74152	113.786896	324.56516	12
683	3899	4822	166.73114	951.369	1176.4553	12
-5434	1726	2149	-1325.8513	421.24072	524.3635	12
3666	1170	2998	894.62573	285.40198	731.6338	12
-3275	4795	4194	-799.09467	1169.8877	1023.3404	12
-1170	-50	2213	-285.48022	-12.117243	539.9266	12
-759	2876	3198	-185.15424	701.85547	780.3959	12
-700	2230	3686	-170.8044	544.12274	899.47974	12
-3694	2425	2369	-901.295	591.58704	578.0474	12
2139	767	3069	521.88275	187.03517	748.8283	12
-3630	4915	4651	-885.7888	1199.3766	1134.9082	12
-409	-1395	1059	-99.9161	-340.4803	258.29715	12
-749	4581	5057	-182.72629	1117.7308	1233.87	12
-1002	1611	1619	-244.48973	393.19952	394.9267	12
-2886	3301	4633	-704.30493	805.4386	1130.3905	12
572	63	1245	139.4878	15.388039	303.68448	12
1739	4132	5401	424.32712	1008.29816	1317.7573	12
-5328	2590	1712	-1299.9576	631.90106	417.8496	12
2785	735	3856	679.5808	179.2753	940.90533	12
-3004	4357	3546	-732.94604	1063.0652	865.283	12
207	810	3055	50.50854	197.65474	745.43713	12
-2024	3217	3861	-493.86584	785.00977	942.13074	12
1040	1829	3081	253.69873	446.30075	751.68994	12
-3134	2969	2993	-764.7233	724.3421	730.19086	12
492	1394	3556	119.9487	340.0487	867.63074	12
-1321	3405	3352	-322.42212	830.76227	817.8795	12
-525	716	2555	-128.08336	174.68668	623.32526	12
-463	3684	3840	-112.889404	898.9365	936.91187	12
-2844	1560	3144	-693.9227	380.62842	767.0957	12
-830	1868	3236	-202.51625	455.7713	789.5209	12
-1382	2174	2775	-337.08936	530.3817	677.06683	12
-268	2465	3147	-65.31501	601.4964	767.749	12
-2647	1938	3187	-645.8273	472.91397	777.5118	12
-713	1876	3452	-173.86415	457.6449	842.2529	12
-2121	2821	3098	-517.5779	688.41254	755.87476	12
897	1834	2813	218.8895	447.4511	686.43353	12
-1054	3510	3897	-257.28516	856.49963	950.8618	12
-2445	1092	2663	-596.4686	266.4008	649.85815	12
-145	2411	3458	-35.37489	588.2594	843.779	12
-283	3347	3829	-68.97693	816.7358	934.2994	12
-3002	2365	3081	-732.4013	577.10815	751.72626	12
-26	1425	2941	-6.2509813	347.63477	717.593	12
-1895	3356	4154	-462.48148	818.8428	1013.6421	12
-2100	922	1950	-512.3116	224.87332	475.69214	12
1136	2824	3463	277.21405	688.9771	844.96765	12
-2247	2947	3517	-548.34656	719.07556	858.0564	12
-1732	892	2412	-422.5759	217.74863	588.58124	12
-259	2508	3263	-63.106747	611.9459	796.1851	12
-1223	3102	3471	-298.35068	756.8349	846.8591	12
-1804	1566	2800	-440.21667	382.17856	683.1546	12
965	2509	3956	235.38635	612.2495	965.2804	12
-2784	3408	3471	-679.1951	831.5894	847.04205	12
362	879	2455	88.41901	214.5271	599.1364	12
-667	3799	4142	-162.76259	926.9485	1010.68256	12
-2911	1841	2540	-710.2477	449.16513	619.653	12
1243	1244	3033	303.33878	303.441	739.9619	12
72	3692	3960	17.513607	900.93823	966.166	12
-3022	2267	3248	-737.3378	553.049	792.5452	12
-2631	2044	3567	-642.0342	498.7064	870.46765	12
1901	2332	3196	463.8083	569.0967	779.8069	12
-1510	3344	3208	-368.33975	815.84576	782.7091	12
-1295	1423	2811	-315.93735	347.12207	685.76654	12
-510	1850	3241	-124.48517	451.41592	790.70197	12
-2075	1308	2881	-506.17984	319.21783	703.016	12
-62	2771	4023	-15.176713	676.0626	981.6201	12
-1484	2187	2873	-362.05847	533.73706	700.97296	12
-38	2249	3232	-9.200807	548.6691	788.6032	12
-4782	2125	3350	-1166.856	518.4792	817.43066	12
1266	1624	3055	308.82788	396.24905	745.5303	12
-1141	3859	3377	-278.4011	941.5974	824.0571	12
-1714	1032	2949	-418.2818	251.8311	719.62854	12
-2273	2098	3258	-554.7091	512.0107	795.0412	12
1376	1048	2955	335.77704	255.63344	721.0177	12
-3550	3995	4272	-866.1682	974.8782	1042.3616	12
-238	-785	696	-58.033916	-191.54218	169.87047	12
-310	4717	6090	-75.67502	1150.9408	1486.0428	12
-4779	11	1216	-1166.037	2.7387278	296.75607	12
2338	2720	5214	570.35406	663.5935	1272.1444	12
-3490	2859	2654	-851.63513	697.5115	647.6419	12
883	1080	3178	215.5237	263.54037	775.4489	12
-4035	2712	2775	-984.4833	661.6681	677.11566	12
854	1348	3229	208.41812	329.00632	787.8586	12
-3440	3778	3305	-839.3078	921.756	806.3555	12
1287	965	2971	314.03946	235.41364	724.97626	12
-296	4358	4398	-72.13848	1063.4585	1073.1151	12
-1234	2302	3696	-301.0497	561.5933	901.8447	12
-2057	2656	3779	-501.96643	648.03827	922.08514	12
-10	411	2311	-2.3824074	100.343544	563.91187	12
940	2534	3498	229.3881	618.17566	853.47974	12
-1095	4264	2781	-267.14072	1040.3143	678.59424	12
-1598	2251	3274	-389.91367	549.3416	798.96906	12
-1022	862	2962	-249.30644	210.44516	722.6264	12
-753	2694	3859	-183.7058	657.28375	941.5707	12
-478	2665	3397	-116.672386	650.29834	828.7867	12
-1523	1259	2842	-371.72797	307.22678	693.3393	12
63	992	2309	15.426544	242.02501	563.4912	12
-3572	4261	3679	-871.6161	1039.7338	897.7968	12
-892	427	3194	-217.66978	104.218094	779.2676	12
-1131	1688	3060	-275.92688	411.77997	746.6252	12
-477	2217	2994	-116.32632	540.99915	730.61584	12
-1762	3351	3636	-430.0051	817.69794	887.1781	12
-550	951	2883	-134.11383	232.15048	703.5112	12
-2605	3774	3801	-635.6007	920.7527	927.5327	12
-485	110	1666	-118.414246	26.884987	406.56784	12
1580	3656	4271	385.6371	892.1122	1042.0094	12
-3168	2913	3182	-772.8929	710.713	776.38934	12
-2365	347	2739	-576.9933	84.59218	668.4344	12
-668	2125	3242	-163.02124	518.57544	790.9456	12
-793	3946	4683	-193.55122	962.8661	1142.546	12
-1459	715	2567	-356.07867	174.3575	626.23047	12
-144	2671	3942	-35.015465	651.758	961.8511	12
-2209	1684	2255	-538.88214	410.84418	550.2972	12
-664	2122	3483	-161.99895	517.7214	849.76807	12
-1088	2688	3343	-265.35422	655.7667	815.7809	12
-1012	1895	3563	-246.8603	462.4085	869.438	12
-2200	1935	3027	-536.82214	472.2284	738.6064	12
331	2358	3812	80.79687	575.4588	930.16284	12
-2343	3174	3195	-571.7715	774.5022	779.64465	12
1113	231	2480	271.56094	56.451565	605.00525	12
-2808	4221	4727	-685.24866	1029.9692	1153.36	12
-308	696	2653	-75.19579	169.83331	647.3064	12
-99	2182	3637	-24.256395	532.5157	887.346	12
-677	2067	3763	-165.14987	504.32587	918.0875	12
-2717	3605	4359	-663.03284	879.52673	1063.6244	12
-325	-466	2450	-79.26175	-113.752975	597.7787	12
617	2996	3797	150.56941	731.1425	926.569	12
-2114	2711	3539	-515.71436	661.4697	863.5297	12
-905	917	2995	-220.82928	223.62619	730.8472	12
-825	970	2810	-201.32626	236.75775	685.55945	12
-1244	2552	3598	-303.42883	622.70825	877.84076	12
-2742	1212	3907	-668.94196	295.6489	953.2034	12
1183	92	2572	288.7579	22.346003	627.5715	12
-1573	2818	4594	-383.8391	687.647	1120.9143	12
-2605	100	3547	-635.6995	24.520084	865.40826	12
-1748	1032	4177	-426.42795	251.84392	1019.27014	12
-871	1704	3434	-212.56076	415.7932	837.9438	12
-293	1622	3618	-71.56342	395.74933	882.68396	12
-2223	1873	4900	-542.3731	456.97766	1195.7109	12
-2687	115	3411	-655.5094	28.124413	832.2246	12
523	1384	2525	127.62493	337.79294	616.2008	12
153	2847	4409	37.35994	694.5976	1075.8998	12
-2296	1027	3389	-560.32263	250.52798	826.829	12
-1531	-206	2878	-373.59372	-50.14418	702.2817	12
-1975	1879	4115	-481.8957	458.4723	1004.0601	12
216	1119	2943	52.730164	273.0495	718.06824	12
-1511	2356	5440	-368.60492	574.8648	1327.2843	12
-3658	143	2740	-892.66473	34.953747	668.4516	12
-1381	1524	3907	-336.85757	371.79315	953.35394	12
-255	1594	3538	-62.137817	388.8903	863.28687	12
-226	1724	4586	-55.179207	420.56085	1118.9507	12
-2343	954	1865	-571.7872	232.78784	455.10306	12
195	486	2995	47.608273	118.55822	730.72656	12
-3807	2717	4299	-928.84283	662.85126	1048.8695	12
19	134	2555	4.595567	32.654804	623.4533	12
-896	2535	5332	-218.7273	618.4377	1301.0272	12
-1251	864	3572	-305.16107	210.84995	871.5355	12
-511	1642	4075	-124.739784	400.5372	994.3347	12
-2060	3085	4089	-502.62	752.75903	997.60223	12
-723	-208	2876	-176.4919	-50.743397	701.7451	12
100	1518	4077	24.431898	370.42712	994.86865	12
-3278	2683	4091	-799.7781	654.70544	998.21216	12
274	-1551	1648	66.8434	-378.53198	402.03726	12
-1239	3736	5200	-302.40814	911.62354	1268.7137	12
-2891	396	2657	-705.3617	96.53114	648.3602	12
-120	1873	3635	-29.328209	456.96265	886.9326	12
-807	2211	4556	-196.92157	539.5349	1111.7476	12
-3948	628	3260	-963.38153	153.21198	795.41437	12
698	988	2730	170.24214	241.01657	666.00366	12
-2021	2853	5156	-493.096	696.2205	1257.9777	12
-1822	-822	440	-444.5008	-200.62988	107.25527	12
649	3187	5649	158.31044	777.70074	1378.2563	12
-4504	43	2983	-1098.9319	10.43156	727.93243	12
133	721	3376	32.534508	175.88309	823.6425	12
-708	2799	3990	-172.69331	683.00793	973.4801	12
-1677	1941	4270	-409.109	473.63892	1041.795	12
-3533	462	3141	-862.0743	112.84136	766.31555	12
1133	1926	3541	276.54742	470.01898	864.105	12
-2038	2526	3674	-497.37363	616.36224	896.3706	12
-1448	21	2809	-353.20584	5.223648	685.35925	12
-735	2082	4018	-179.42291	508.0761	980.442	12
-2197	1051	3122	-536.02295	256.50757	761.73096	12
-1615	1736	4086	-394.18198	423.57126	996.8621	12
249	1861	3116	60.64327	454.03796	760.23517	12
-2217	2494	4591	-540.9427	608.51495	1120.1747	12
-2100	386	3724	-512.46814	94.159386	908.7683	12
-1241	1920	4078	-302.80264	468.50723	994.9618	12
-577	1883	3034	-140.77457	459.43848	740.37177	12
-174	963	3373	-42.47114	234.94234	823.0855	12
-1342	1983	3447	-327.3882	483.7629	840.97406	12
-1192	845	3535	-290.79504	206.1163	862.4875	12
-2278	1535	3789	-555.8246	374.6217	924.4928	12
-271	-130	2330	-66.00518	-31.825918	568.4331	12
385	3637	4519	93.84177	887.50867	1102.5566	12
-3355	1065	3967	-818.6252	259.8829	967.93445	12
-806	-1296	2606	-196.66898	-316.27853	635.89856	12
-785	3806	3984	-191.47131	928.5781	972.0318	12
-1906	1644	3198	-464.9473	401.03696	780.2451	12
-966	839	2697	-235.71065	204.71011	658.18176	12
-378	1946	3436	-92.197586	474.78464	838.37396	12
-2750	1001	3569	-671.08575	244.18118	870.95465	12
-684	98	2540	-166.92813	23.869333	619.7808	12
-1376	2485	6282	-335.72635	606.4451	1532.9269	12
-3548	-859	5063	-865.8335	-209.61494	1235.4614	12
1128	1250	4941	275.19498	304.88852	1205.6086	12
219	2372	3868	53.349586	578.7639	943.67017	12
-4332	1621	2833	-1056.924	395.5333	691.2867	12
-499	-773	2818	-121.86455	-188.6301	687.70636	12
-1225	2292	3839	-298.84363	559.22614	936.61053	12
-951	281	2882	-232.0315	68.497314	703.23236	12
-1083	2427	3789	-264.1876	592.1482	924.60583	12
-790	2689	3529	-192.68886	656.05115	861.12854	12
-1888	2417	3055	-460.59637	589.7945	745.5232	12
-2079	802	3309	-507.15814	195.60437	807.51337	12
-404	2735	3278	-98.575424	667.3913	799.8363	12
-3253	567	3434	-793.67236	138.46289	837.8571	12
1263	463	3250	308.1883	112.93786	793.0667	12
-1372	2652	3373	-334.77454	646.9693	823.1125	12
-406	1057	3385	-99.16713	257.89014	825.9599	12
-2451	2482	4341	-598.0525	605.707	1059.2927	12
502	10	3315	122.5677	2.531803	808.91675	12
-1001	3617	3496	-244.20062	882.654	853.06915	12
-2426	1169	3053	-591.8542	285.2003	744.9751	12
-1261	1412	3822	-307.61823	344.60126	932.51416	12
-2094	1689	3585	-510.8463	412.22824	874.8481	12
-1088	1806	4048	-265.43466	440.5769	987.60974	12
-2433	1365	3701	-593.7625	333.10342	903.12244	12
1435	1366	3005	350.08615	333.21103	733.1859	12
-3462	3540	2736	-844.67065	863.82513	667.54224	12
-1408	-828	2675	-343.6064	-202.07481	652.7178	12
-235	2998	3680	-57.410522	731.61237	897.8773	12
-1386	1249	3186	-338.11557	304.73917	777.3545	12
-757	2211	3928	-184.6057	539.4032	958.5026	12
-905	2600	4294	-220.73143	634.47925	1047.7065	12
33	2160	3713	7.986575	527.09436	906.006	12
-2517	3009	3449	-614.1361	734.1656	841.57434	12
352	474	3577	85.95354	115.75945	872.6808	12
-490	3388	3727	-119.56015	826.72327	909.40045	12
-1706	911	2694	-416.37753	222.29631	657.2318	12
857	1103	2736	209.11784	269.1944	667.68085	12
-2786	5644	3492	-679.66394	1377.042	851.9819	12
-1061	-908	2771	-258.9673	-221.44371	676.1217	12
-325	3782	4138	-79.22786	922.8426	1009.6175	12
-1822	1982	3851	-444.6562	483.53915	939.71234	12
-136	1567	3534	-33.12965	382.2284	862.1987	12
-2868	1724	3540	-699.8363	420.6606	863.7677	12
1090	979	3006	265.84933	238.88667	733.5177	12
-2839	2968	2935	-692.6869	724.183	716.1522	12
904	576	3196	220.5518	140.53491	779.7722	12
-2967	4271	3434	-723.9902	1042.0338	837.9118	12
-170	-763	2852	-41.49139	-186.12273	695.9061	12
-1966	4801	4597	-479.79767	1171.4568	1121.5891	12
409	554	2358	99.68137	135.23816	575.3605	12
-1668	4289	4213	-407.00903	1046.4377	1027.8887	12
-1526	-321	2433	-372.41455	-78.32342	593.54175	12
-121	3473	3886	-29.575293	847.44	948.1261	12
-1832	1304	2936	-447.0123	318.19412	716.4542	12
184	1921	2951	44.895084	468.75278	720.0737	12
-2831	2633	3422	-690.6627	642.472	834.8465	12
916	1343	3509	223.5339	327.77975	856.2978	12
-2701	3024	4008	-659.0886	737.97046	977.97925	12
-340	913	3318	-82.95295	222.724	809.5258	12
-835	2770	3256	-203.68713	675.90533	794.57623	12
-781	1189	2914	-190.5189	290.1732	711.0257	12
-1438	2880	3556	-350.86035	702.7385	867.55304	12
-1840	1118	2933	-448.90295	272.76804	715.6839	12
-164	2378	3924	-40.120075	580.18097	957.4826	12
-1244	2026	3099	-303.60068	494.45657	756.2234	12
-617	2045	3268	-150.63472	498.90964	797.5089	12
-1792	2333	3268	-437.20932	569.25757	797.3994	12
-2063	2277	3810	-503.4564	555.47675	929.7439	12
-1187	1371	2719	-289.6923	334.52997	663.49536	12
1539	2393	3459	375.53656	583.96436	844.101	12
-2431	3460	3497	-593.19293	844.3019	853.3125	12
-455	1059	2681	-111.03313	258.4423	654.06213	12
-670	2335	3142	-163.519	569.75745	766.75464	12
-256	2514	3673	-62.466682	613.4174	896.2103	12
-1707	2879	3063	-416.5445	702.5634	747.44507	12
1462	959	2780	356.8254	233.89401	678.3021	12
-2490	4598	4113	-607.52673	1121.8232	1003.6162	12
-254	634	2409	-61.9707	154.6694	587.6947	12
-904	3291	4432	-220.4772	802.9515	1081.4825	12
-496	1902	3161	-121.07831	464.0735	771.2196	12
-911	2335	2935	-222.32094	569.6331	716.2301	12
-117	1951	3028	-28.470772	475.99197	738.7934	12
-2146	3562	3348	-523.58307	869.1155	816.9028	12
-2396	511	2787	-584.64276	124.56856	680.1004	12
725	2071	4147	176.95377	505.23334	1011.82874	12
-694	3144	3273	-169.36595	767.02454	798.73016	12
-2623	1792	3102	-639.90906	437.22998	756.91583	12
-35	837	3288	-8.490047	204.30028	802.2566	12
-1787	3566	3590	-435.91898	870.1428	875.9737	12
-2067	420	2506	-504.42923	102.44344	611.46075	12
-538	2055	3528	-131.27156	501.35828	860.79315	12
-1561	2361	3041	-380.9111	576.00885	741.98395	12
-1317	2086	3146	-321.2454	509.0591	767.71875	12
-1321	2272	3227	-322.44406	554.3446	787.4591	12
-28	2456	3455	-6.8883038	599.3826	843.123	12
-2219	2456	3554	-541.4374	599.16504	867.23303	12
-1009	1283	3277	-246.1304	313.00757	799.51465	12
-604	2712	3462	-147.3215	661.8402	844.6188	12
-1159	1897	3360	-282.91214	462.9077	819.84607	12
-1008	2614	3466	-245.95236	637.705	845.71014	12
-1095	2511	3205	-267.06604	612.6682	782.0511	12
164	1831	3236	40.03806	446.8651	789.6955	12
-2493	2759	3335	-608.3207	673.12866	813.81195	12
-1117	1115	3180	-272.62164	271.94986	775.9274	12
-896	2397	3532	-218.69771	584.9462	861.8277	12
-1271	1890	3365	-310.12695	461.1206	821.13525	12
-1811	2670	3210	-441.9167	651.5226	783.34656	12
-1063	1448	3043	-259.36844	353.27396	742.5522	12
-269	2642	3544	-65.51986	644.588	864.8367	12
-2122	1909	3050	-517.80536	465.83517	744.14667	12
-220	1574	2988	-53.64887	383.97232	728.99695	12
-1507	2689	2977	-367.65472	656.0011	726.4454	12
-1238	1880	3152	-302.12015	458.8286	769.0502	12
-504	1985	2744	-122.89882	484.3896	669.49695	12
-996	3293	3868	-243.10371	803.58813	943.9046	12
-1806	2613	3345	-440.6681	637.6857	816.10126	12
1084	1296	3285	264.42657	316.1524	801.55	12
-1756	4054	4185	-428.56827	989.07855	1021.124	12
82	697	2658	20.05454	170.03052	648.4433	12
-137	2930	3654	-33.317753	714.902	891.6224	12
-717	2213	3131	-174.95438	539.9043	763.9987	12
-1275	2502	3247	-311.0707	610.5623	792.1505	12
-404	2073	3068	-98.52127	505.796	748.50165	12
-610	2778	3346	-148.95671	677.90643	816.4787	12
-890	2436	3015	-217.14738	594.4273	735.59393	12
-237	2368	3167	-57.890244	577.6834	772.85767	12
-1923	2765	3349	-469.21817	674.6746	817.1465	12
-1885	1650	3363	-459.9365	402.7112	820.49036	12
146	1893	3351	35.529884	461.92804	817.7168	12
-743	3574	3624	-181.28638	872.0789	884.37427	12
-2039	1148	2843	-497.59332	280.18512	693.7063	12
379	2064	3317	92.364265	503.66016	809.27985	12
-2695	2943	3201	-657.64606	718.03723	781.0857	12
896	384	2507	218.58434	93.77742	611.7063	12
-2264	4716	3655	-552.47375	1150.7935	891.87885	12
-2004	385	3025	-488.9493	93.90001	738.10425	12
-11	2229	3444	-2.786734	543.8957	840.3314	12
-1109	3026	3415	-270.60663	738.35706	833.3552	12
-2086	2168	2906	-508.92838	528.93884	708.9873	12
-364	1692	3424	-88.878006	412.7302	835.4958	12
-779	3147	3541	-190.02448	767.748	864.00464	12
-1769	1230	2482	-431.6463	300.01263	605.5757	12
-576	2619	4084	-140.45677	639.11957	996.58624	12
76	1698	2679	18.615313	414.25433	653.62213	12
-2298	2877	3111	-560.7668	701.97394	759.1306	12
-2682	1021	3719	-654.40393	249.22012	907.325	12
1882	2680	3589	459.27475	654.0184	875.60925	12
-3515	3036	3527	-857.64734	740.8188	860.5692	12
-652	645	3218	-159.16913	157.5002	785.1995	12
-1371	2591	3239	-334.64203	632.22235	790.29114	12
-144	1455	3000	-35.22895	354.94574	732.05664	12
-3637	2713	2865	-887.50684	662.0534	699.0351	12
-418	493	3301	-102.029015	120.41212	805.4948	12
-721	4128	3631	-175.99051	1007.2351	885.96783	12
-2688	706	2455	-655.8473	172.22446	599.11633	12
2126	1893	3967	518.727	461.79623	967.95026	12
-2121	4226	3522	-517.48505	1031.149	859.4145	12
-1262	815	2792	-308.02448	198.78198	681.25134	12
-290	2784	3391	-70.832115	679.2019	827.329	12
-226	3121	3501	-55.114826	761.6008	854.2774	12
-541	1727	2760	-131.89014	421.3729	673.4338	12
-1183	3600	3683	-288.57285	878.48444	898.57007	12
-1698	2054	3595	-414.27908	501.2048	877.2873	12
451	1848	3429	110.00774	450.92258	836.73175	12
474	2135	2803	115.68576	521.0328	684.0278	12
-1105	3939	2953	-269.5178	961.1299	720.587	12
-3174	575	2847	-774.4235	140.28383	694.70886	12
2549	1404	3290	622.0186	342.5604	802.7141	12
-4188	5200	3538	-1021.9414	1268.7285	863.26013	12
2040	-1836	2571	497.70505	-448.00375	627.3998	12
-848	6424	4424	-206.79405	1567.3611	1079.4073	12
-2008	903	2819	-489.9961	220.32146	687.87036	12
-1652	2324	3956	-403.07812	567.11273	965.37476	12
1032	1770	3374	251.80042	431.90823	823.22186	12
-1612	3985	3007	-393.3501	972.259	733.6756	12
-1549	-751	2446	-377.8586	-183.18402	596.80066	12
431	4485	4116	105.15585	1094.3579	1004.3798	12
-2496	1497	2567	-609.0233	365.2024	626.4159	12
941	1717	2989	229.6438	419.04678	729.2751	12
-1980	3889	3866	-483.20776	949.0313	943.3134	12
-1438	892	3142	-350.89096	217.61235	766.7651	12
39	1808	3764	9.483924	441.1387	918.5199	12
-579	3006	3854	-141.15425	733.53217	940.4875	12
-2203	1957	2849	-537.46765	477.40857	695.1453	12
-574	887	2952	-140.12483	216.44754	720.3175	12
-1263	2937	3589	-308.2456	716.5929	875.6061	12
-1585	1034	2759	-386.66806	252.37436	673.0968	12
395	2082	3701	96.33236	507.99127	903.0588	12
-2587	2646	3202	-631.24097	645.55566	781.2663	12
-1199	702	3293	-292.584	171.32222	803.5453	12
11	2822	3886	2.7635632	688.481	948.2034	12
-976	2830	3659	-238.25922	690.42346	892.72485	12
-2688	1428	3390	-655.952	348.36707	827.0605	12
186	1032	3401	45.452576	251.87895	829.7821	12
-1914	3937	3733	-467.13565	960.5654	910.792	12
-570	534	2827	-139.01668	130.3887	689.71387	12
-1122	3081	3626	-273.77365	751.67126	884.64264	12
-654	1605	3354	-159.5638	391.5161	818.3393	12
-1610	2465	3554	-392.95007	601.3858	867.067	12
-636	741	3582	-155.07306	180.92142	873.89624	12
360	2517	3715	87.8779	614.169	906.549	12
-1091	2460	3381	-266.1742	600.214	824.8734	12
-1401	1267	3372	-341.94696	309.19977	822.8013	12
-82	1733	3613	-19.938112	422.754	881.6361	12
-2409	3251	3738	-587.7376	793.18744	911.98926	12
271	445	3209	66.05407	108.46411	783.0075	12
-962	3531	4415	-234.60773	861.60297	1077.2922	12
-1123	1219	2706	-273.919	297.3291	660.24866	12
-2138	2229	3731	-521.74786	543.93176	910.43225	12
603	309	3218	147.22272	75.515656	785.10223	12
-1534	4262	3456	-374.2352	1039.9133	843.3187	12
-1485	-322	2988	-362.45074	-78.544266	729.1138	12
809	3253	3808	197.47768	793.8169	929.0993	12
-3000	2611	3892	-731.9314	637.0214	949.6065	12
-1947	1215	3949	-475.04993	296.54834	963.6346	12
452	1027	3859	110.36036	250.63739	941.5726	12
-447	4067	3392	-109.15267	992.35406	827.61017	12
-2413	-201	2464	-588.84393	-48.935658	601.24445	12
-728	1987	3308	-177.71675	484.79233	807.2492	12
-1986	1585	3232	-484.65192	386.79034	788.5412	12
-702	2006	3417	-171.32019	489.53046	833.7867	12
-238	2310	4005	-58.048264	563.7194	977.11566	12
-2079	3223	4302	-507.21902	786.4478	1049.6659	12
-1697	-1275	2434	-414.13855	-311.0737	593.8001	12
780	3096	4414	190.23819	755.5171	1077.0793	12
-1628	2504	3400	-397.167	611.016	829.57947	12
-696	1424	2779	-169.9357	347.3697	678.03723	12
-1929	1746	3489	-470.6976	426.13968	851.2055	12
-576	2023	3712	-140.65369	493.65585	905.64954	12
-1498	1678	3049	-365.58597	409.54523	744.0392	12
322	2466	3842	78.58983	601.69574	937.4878	12
-2128	1882	2919	-519.2226	459.26102	712.3116	12
-959	1771	3587	-234.07524	432.08206	875.2148	12
-2645	1437	3476	-645.4877	350.56378	848.0669	12
1804	1187	3386	440.15128	289.6827	826.25476	12
-4378	4412	3235	-1068.283	1076.6036	789.32007	12
816	-1273	3132	198.99963	-310.50903	764.255	12
-1663	4628	3836	-405.655	1129.2432	936.09735	12
-1255	792	3119	-306.19006	193.18103	760.94745	12
-1163	2066	3650	-283.76624	504.1619	890.6473	12
768	2051	3866	187.28064	500.54172	943.3675	12
-2552	3686	3267	-622.7988	899.2698	797.22406	12
478	-612	3352	116.59392	-149.343	817.9331	12
-318	5437	3868	-77.54639	1326.6304	943.8418	12
-2768	1199	3034	-675.4677	292.66324	740.2729	12
500	1224	3955	121.9175	298.6241	964.9714	12
153	3302	3502	37.210213	805.6582	854.38055	12
-617	2180	2558	-150.57195	531.803	624.0319	12
-2456	2528	3333	-599.21564	616.89355	813.265	12
-137	1313	3540	-33.391117	320.48224	863.689	12
-800	3009	3513	-195.20717	734.2594	857.26215	12
-140	1410	3311	-34.21222	343.93982	807.9107	12
-3101	4115	4473	-756.6506	1004.1631	1091.3975	12
-3372	-393	3115	-822.6599	-95.94049	760.0288	12
3291	1709	3409	803.0007	417.09503	831.7692	12
-3046	5017	3540	-743.12933	1224.0786	863.6782	12
17	-1159	2555	4.256734	-282.6849	623.41315	12
-1403	3288	3582	-342.2682	802.24493	873.9623	12
-1581	802	3113	-385.81863	195.71602	759.6386	12
-1154	3211	3599	-281.68735	783.5907	878.1352	12
70	1647	3426	17.17611	401.89078	835.8291	12
-619	3206	3776	-151.039	782.25214	921.3513	12
-2533	1392	3623	-618.0307	339.54147	883.90295	12
-674	2481	4065	-164.37117	605.47546	991.7659	12
-1744	2431	3153	-425.5315	593.101	769.40826	12
-478	1234	3046	-116.61784	301.08685	743.11597	12
890	2465	3059	217.10239	601.4823	746.4336	12
-1816	2521	2806	-443.20386	615.1069	684.5666	12
-1728	1416	3416	-421.74432	345.5283	833.4321	12
-1252	2524	3564	-305.3867	615.88306	869.7297	12
341	2291	3925	83.26138	558.8951	957.77734	12
-792	2442	3638	-193.35284	595.7759	887.68365	12
-1640	1891	3210	-400.13275	461.51675	783.22424	12
-1570	1928	3236	-383.1856	470.54858	789.63464	12
-882	1996	3349	-215.27919	487.09424	817.17725	12
-1555	3096	3349	-379.41885	755.3314	817.1167	12
542	1003	2962	132.20853	244.78375	722.82477	12
-581	4466	3429	-141.69023	1089.6989	836.60736	12
-2911	872	2821	-710.301	212.66232	688.38055	12
1149	2358	3780	280.2594	575.2503	922.3174	12
-1218	3091	3183	-297.18753	754.1174	776.7164	12
738	1849	3330	179.97969	451.20972	812.4073	12
-3039	3206	3414	-741.5072	782.38074	832.91315	12
160	1359	3217	39.12362	331.6308	784.8357	12
