# STEVAL-MKI227KA (LSM6DSV16X) 

time[us],acc_x[mg],acc_y[mg],acc_z[mg]
349740448,-31.232,-36.112,1005.768
349748791,-30.744,-36.112,1003.328
349757141,-29.280,-35.136,1003.816
349765482,-28.792,-33.672,1005.280
349773825,-28.304,-33.672,1004.304
349782175,-27.328,-33.184,1004.304
349790519,-27.816,-32.208,1005.280
349798861,-27.816,-32.696,1004.792
349807204,-28.304,-32.696,1005.768
349815547,-28.792,-32.208,1006.256
349823898,-29.768,-33.672,1006.256
349832241,-28.304,-33.672,1006.744
349840584,-28.304,-33.672,1006.744
349848927,-27.816,-32.696,1006.256
349857278,-27.328,-33.672,1005.768
349865620,-27.328,-33.184,1004.304
349873962,-27.328,-34.648,1006.256
349882311,-27.816,-35.624,1004.304
349890653,-26.840,-35.136,1005.280
349898995,-26.840,-35.136,1005.280
349907346,-26.840,-34.648,1005.280
349915688,-25.864,-34.160,1006.744
349924030,-25.864,-33.184,1007.232
349932379,-25.864,-33.672,1007.232
349940723,-26.840,-33.672,1007.232
349949064,-27.816,-34.160,1006.744
349957406,-29.768,-35.624,1006.744
349965757,-30.256,-36.600,1003.816
349974100,-31.232,-36.600,1003.328
349982442,-31.232,-37.576,1002.840
349990785,-29.768,-36.600,1004.792
349999136,-28.792,-35.624,1004.792
350007479,-27.328,-35.136,1005.280
350015821,-27.816,-33.184,1006.256
350024163,-28.304,-33.672,1007.232
350032513,-29.280,-33.672,1005.768
350040857,-31.232,-34.160,1005.280
350049199,-32.696,-33.672,1004.792
350057543,-32.208,-34.160,1005.280
350065894,-31.232,-33.184,1004.792
350074236,-30.744,-33.184,1002.840
350082579,-28.792,-32.696,1004.792
350090921,-26.840,-32.696,1005.280
350099272,-25.864,-33.184,1005.280
350107615,-25.864,-34.160,1005.280
350115955,-27.328,-34.160,1005.280
350124306,-28.304,-34.648,1006.256
350132649,-29.768,-35.136,1005.280
350140991,-29.280,-34.160,1004.304
350149334,-28.792,-33.672,1005.768
350157684,-28.304,-33.672,1006.744
350166024,-26.840,-33.672,1005.768
350174374,-26.352,-33.184,1005.768
350182716,-26.352,-34.160,1005.280
350191057,-26.840,-34.648,1007.232
350199406,-27.328,-34.648,1007.720
350207748,-29.768,-34.160,1006.256
350216090,-30.256,-34.648,1005.768
350224441,-30.256,-34.160,1004.792
350232784,-30.256,-34.160,1005.768
350241127,-30.744,-34.160,1004.792
350249470,-29.280,-34.648,1006.256
350257820,-28.792,-34.160,1008.208
350266162,-27.328,-34.160,1006.744
350274505,-27.328,-34.160,1005.768
