Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
2619474	10501	12197	-1048	5124.488	5952.136	-511.424	10326	-9003	-900	722.820	-630.210	-63.000	1834	32.164	
2629797	9529	13530	-1178	4650.152	6602.640	-574.864	11975	-9443	-738	838.250	-661.010	-51.660	1832	32.156	
2640119	8158	15773	-145	3981.104	7697.224	-70.760	13589	-9774	-156	951.230	-684.180	-10.920	1832	32.156	
2650441	7338	16158	898	3580.944	7885.104	438.224	15070	-10077	532	1054.900	-705.390	37.240	1835	32.168	
2660764	4982	12245	4064	2431.216	5975.560	1983.232	15887	-10355	749	1112.090	-724.850	52.430	1835	32.168	
2671087	5756	5280	-5851	2808.928	2576.640	-2855.288	9995	-9459	-2464	699.650	-662.130	-172.480	1839	32.184	
2681409	3445	7978	941	1681.160	3893.264	459.208	7048	-9526	-2404	493.360	-666.820	-168.280	1839	32.184	
2691731	8094	7788	215	3949.872	3800.544	104.920	8289	-9601	-670	580.230	-672.070	-46.900	1830	32.148	
2702054	6855	8161	60	3345.240	3982.568	29.280	10059	-9754	440	704.130	-682.780	30.800	1830	32.148	
2712376	6531	5882	49	3187.128	2870.416	23.912	9968	-9678	1115	697.760	-677.460	78.050	1815	32.090	
2722698	7137	3606	-456	3482.856	1759.728	-222.528	9420	-9575	1396	659.400	-670.250	97.720	1815	32.090	
2733020	6959	1767	-1034	3395.992	862.296	-504.592	8524	-9419	1678	596.680	-659.330	117.460	1829	32.145	
2743343	6635	310	-1050	3237.880	151.280	-512.400	7350	-9178	2227	514.500	-642.460	155.890	1829	32.145	
2753665	4898	-365	-976	2390.224	-178.120	-476.288	6012	-8841	2732	420.840	-618.870	191.240	1832	32.156	
2763987	3625	-336	-1285	1769.000	-163.968	-627.080	4675	-8344	2683	327.250	-584.080	187.810	1832	32.156	
2774310	3612	-180	-1081	1762.656	-87.840	-527.528	3493	-7725	2027	244.510	-540.750	141.890	1828	32.141	
2784633	3547	271	-1168	1730.936	132.248	-569.984	2578	-7087	1059	180.460	-496.090	74.130	1828	32.141	
2794955	4038	354	-1191	1970.544	172.752	-581.208	1945	-6467	213	136.150	-452.690	14.910	1820	32.109	
2805277	4133	444	-994	2016.904	216.672	-485.072	1547	-5919	-394	108.290	-414.330	-27.580	1820	32.109	
2815600	4061	382	-758	1981.768	186.416	-369.904	1304	-5430	-684	91.280	-380.100	-47.880	1815	32.090	
2825922	3765	109	-788	1837.320	53.192	-384.544	1152	-4974	-647	80.640	-348.180	-45.290	1815	32.090	
2836244	3065	-135	-800	1495.720	-65.880	-390.400	1028	-4528	-338	71.960	-316.960	-23.660	1824	32.125	
2846567	2628	-263	-1030	1282.464	-128.344	-502.640	900	-4071	79	63.000	-284.970	5.530	1824	32.125	
2856890	2700	-361	-1055	1317.600	-176.168	-514.840	776	-3646	262	54.320	-255.220	18.340	1807	32.059	
2867212	2748	-339	-1059	1341.024	-165.432	-516.792	676	-3286	49	47.320	-230.020	3.430	1807	32.059	
2877534	2785	-440	-928	1359.080	-214.720	-452.864	624	-2981	-370	43.680	-208.670	-25.900	1813	32.082	
2887857	2632	-792	-915	1284.416	-386.496	-446.520	606	-2706	-709	42.420	-189.420	-49.630	1813	32.082	
2898179	2295	-1075	-923	1119.960	-524.600	-450.424	602	-2438	-791	42.140	-170.660	-55.370	1813	32.082	
2908501	1868	-1317	-901	911.584	-642.696	-439.688	601	-2162	-638	42.070	-151.340	-44.660	1813	32.082	
2918823	1683	-1326	-662	821.304	-647.088	-323.056	605	-1886	-422	42.350	-132.020	-29.540	1809	32.066	
2929146	1541	-1392	-607	752.008	-679.296	-296.216	623	-1632	-308	43.610	-114.240	-21.560	1809	32.066	
2939468	1293	-1467	-586	630.984	-715.896	-285.968	659	-1398	-334	46.130	-97.860	-23.380	1823	32.121	
2949790	1166	-1608	-605	569.008	-784.704	-295.240	701	-1176	-483	49.070	-82.320	-33.810	1823	32.121	
2960113	962	-1716	-664	469.456	-837.408	-324.032	745	-966	-760	52.150	-67.620	-53.200	1816	32.094	
2970435	823	-1845	-604	401.624	-900.360	-294.752	790	-759	-1137	55.300	-53.130	-79.590	1816	32.094	
2980757	750	-2010	-733	366.000	-980.880	-357.704	829	-553	-1575	58.030	-38.710	-110.250	1798	32.023	
2991079	726	-2122	-779	354.288	-1035.536	-380.152	860	-350	-2029	60.200	-24.500	-142.030	1798	32.023	
3001402	695	-2264	-745	339.160	-1104.832	-363.560	881	-147	-2429	61.670	-10.290	-170.030	1813	32.082	
3011724	718	-2225	-779	350.384	-1085.800	-380.152	891	58	-2721	62.370	4.060	-190.470	1813	32.082	
3022046	742	-2293	-877	362.096	-1118.984	-427.976	895	257	-2915	62.650	17.990	-204.050	1806	32.055	
3032369	861	-2376	-720	420.168	-1159.488	-351.360	889	447	-3088	62.230	31.290	-216.160	1806	32.055	
3042691	978	-2479	-552	477.264	-1209.752	-269.376	870	619	-3313	60.900	43.330	-231.910	1810	32.070	
3053013	1041	-2446	-510	508.008	-1193.648	-248.880	839	778	-3586	58.730	54.460	-251.020	1810	32.070	
3063336	1119	-2358	-423	546.072	-1150.704	-206.424	804	931	-3861	56.280	65.170	-270.270	1814	32.086	
3073659	1253	-2201	-448	611.464	-1074.088	-218.624	770	1081	-4096	53.900	75.670	-286.720	1814	32.086	
3083981	1427	-2141	-481	696.376	-1044.808	-234.728	737	1226	-4271	51.590	85.820	-298.970	1816	32.094	
3094303	1654	-2147	-401	807.152	-1047.736	-195.688	700	1362	-4359	49.000	95.340	-305.130	1816	32.094	
3104626	1913	-2100	-161	933.544	-1024.800	-78.568	656	1481	-4329	45.920	103.670	-303.030	1819	32.105	
3114948	2171	-2029	-134	1059.448	-990.152	-65.392	609	1578	-4201	42.630	110.460	-294.070	1819	32.105	
3125270	2351	-1924	-182	1147.288	-938.912	-88.816	562	1650	-4019	39.340	115.500	-281.330	1810	32.070	
3135593	2440	-1788	-111	1190.720	-872.544	-54.168	520	1698	-3807	36.400	118.860	-266.490	1810	32.070	
3145916	2475	-1515	19	1207.800	-739.320	9.272	486	1729	-3557	34.020	121.030	-248.990	1809	32.066	
3156238	2405	-1763	230	1173.640	-860.344	112.240	464	1747	-3296	32.480	122.290	-230.720	1809	32.066	
3166560	2486	-1459	438	1213.168	-711.992	213.744	432	1752	-3137	30.240	122.640	-219.590	1812	32.078	
3176883	2456	-1455	554	1198.528	-710.040	270.352	408	1737	-3059	28.560	121.590	-214.130	1812	32.078	
3187205	2376	-1400	455	1159.488	-683.200	222.040	374	1715	-3020	26.180	120.050	-211.400	1801	32.035	
3197527	2334	-1345	508	1138.992	-656.360	247.904	330	1685	-3073	23.100	117.950	-215.110	1801	32.035	
3207850	2232	-1204	727	1089.216	-587.552	354.776	278	1647	-3218	19.460	115.290	-225.260	1812	32.078	
3218172	2137	-974	719	1042.856	-475.312	350.872	227	1604	-3414	15.890	112.280	-238.980	1812	32.078	
3228494	2105	-797	708	1027.240	-388.936	345.504	183	1557	-3635	12.810	108.990	-254.450	1807	32.059	
3238817	2161	-670	777	1054.568	-326.960	379.176	143	1504	-3865	10.010	105.280	-270.550	1807	32.059	
3249140	2280	-624	768	1112.640	-304.512	374.784	102	1440	-4082	7.140	100.800	-285.740	1817	32.098	
3259462	2299	-536	723	1121.912	-261.568	352.824	57	1363	-4259	3.990	95.410	-298.130	1817	32.098	
3269784	2183	-438	744	1065.304	-213.744	363.072	14	1283	-4373	0.980	89.810	-306.110	1813	32.082	
3280107	2022	-310	790	986.736	-151.280	385.520	-24	1209	-4421	-1.680	84.630	-309.470	1813	32.082	
3290429	1849	-155	782	902.312	-75.640	381.616	-52	1145	-4408	-3.640	80.150	-308.560	1802	32.039	
3300751	1684	-36	764	821.792	-17.568	372.832	-68	1095	-4345	-4.760	76.650	-304.150	1802	32.039	
3311074	1643	50	753	801.784	24.400	367.464	-75	1054	-4269	-5.250	73.780	-298.830	1808	32.063	
3321397	1726	112	753	842.288	54.656	367.464	-79	1010	-4226	-5.530	70.700	-295.820	1808	32.063	
3331719	1905	247	847	929.640	120.536	413.336	-93	963	-4251	-6.510	67.410	-297.570	1806	32.055	
3342041	1595	144	915	778.360	70.272	446.520	-130	913	-4377	-9.100	63.910	-306.390	1806	32.055	
3352364	1589	342	856	775.432	166.896	417.728	-201	871	-4558	-14.070	60.970	-319.060	1798	32.023	
3362686	1632	409	822	796.416	199.592	401.136	-276	823	-4699	-19.320	57.610	-328.930	1798	32.023	
3373008	1594	401	807	777.872	195.688	393.816	-351	778	-4753	-24.570	54.460	-332.710	1810	32.070	
3383331	1712	484	778	835.456	236.192	379.664	-420	740	-4698	-29.400	51.800	-328.860	1810	32.070	
3393653	1812	470	824	884.256	229.360	402.112	-473	698	-4555	-33.110	48.860	-318.850	1811	32.074	
3403975	1880	484	840	917.440	236.192	409.920	-514	654	-4345	-35.980	45.780	-304.150	1811	32.074	
3414298	1873	508	814	914.024	247.904	397.232	-543	609	-4106	-38.010	42.630	-287.420	1803	32.043	
3424621	1812	547	805	884.256	266.936	392.840	-561	563	-3883	-39.270	39.410	-271.810	1803	32.043	
3434943	1605	561	826	783.240	273.768	403.088	-567	511	-3705	-39.690	35.770	-259.350	1804	32.047	
3445265	1307	932	810	637.816	454.816	395.280	-571	442	-3554	-39.970	30.940	-248.780	1804	32.047	
3455588	1192	1043	697	581.696	508.984	340.136	-565	347	-3361	-39.550	24.290	-235.270	1810	32.070	
3465910	1219	1016	736	594.872	495.808	359.168	-566	232	-3262	-39.620	16.240	-228.340	1810	32.070	
3476232	1382	993	799	674.416	484.584	389.912	-566	114	-3332	-39.620	7.980	-233.240	1808	32.063	
3486555	1544	1040	881	753.472	507.520	429.928	-554	0	-3497	-38.780	0.000	-244.790	1808	32.063	
3496877	1635	1078	941	797.880	526.064	459.208	-519	-106	-3644	-36.330	-7.420	-255.080	1818	32.102	
3507199	1762	1336	1210	859.856	651.968	590.480	-477	-206	-3686	-33.390	-14.420	-258.020	1818	32.102	
3517521	1999	1053	1516	975.512	513.864	739.808	-459	-305	-3352	-32.130	-21.350	-234.640	1806	32.055	
3527844	1922	748	1474	937.936	365.024	719.312	-480	-412	-2762	-33.600	-28.840	-193.340	1806	32.055	
3538166	1902	1117	1320	928.176	545.096	644.160	-474	-510	-2335	-33.180	-35.700	-163.450	1816	32.094	
3548488	1818	1243	1239	887.184	606.584	604.632	-430	-598	-1991	-30.100	-41.860	-139.370	1816	32.094	
3558811	1633	1181	1300	796.904	576.328	634.400	-388	-677	-1653	-27.160	-47.390	-115.710	1807	32.059	
3569133	1432	1235	1328	698.816	602.680	648.064	-354	-744	-1371	-24.780	-52.080	-95.970	1807	32.059	
3579455	1298	1327	1370	633.424	647.576	668.560	-317	-803	-1213	-22.190	-56.210	-84.910	1812	32.078	
3589778	1216	1384	1386	593.408	675.392	676.368	-276	-863	-1193	-19.320	-60.410	-83.510	1812	32.078	
3600101	1108	1396	1368	540.704	681.248	667.584	-236	-929	-1266	-16.520	-65.030	-88.620	1815	32.090	
3610423	1033	1369	1370	504.104	668.072	668.560	-201	-995	-1383	-14.070	-69.650	-96.810	1815	32.090	
3620745	1091	1256	1390	532.408	612.928	678.320	-177	-1061	-1504	-12.390	-74.270	-105.280	1805	32.051	
3631068	1138	1196	1365	555.344	583.648	666.120	-170	-1131	-1596	-11.900	-79.170	-111.720	1805	32.051	
3641390	1196	1030	1304	583.648	502.640	636.352	-175	-1201	-1645	-12.250	-84.070	-115.150	1814	32.086	
3651712	1206	941	1243	588.528	459.208	606.584	-191	-1270	-1680	-13.370	-88.900	-117.600	1814	32.086	
3662035	1037	1097	1166	506.056	535.336	569.008	-204	-1332	-1712	-14.280	-93.240	-119.840	1808	32.063	
3672357	712	1096	1127	347.456	534.848	549.976	-208	-1375	-1716	-14.560	-96.250	-120.120	1808	32.063	
3682679	645	1112	1104	314.760	542.656	538.752	-210	-1391	-1718	-14.700	-97.370	-120.260	1807	32.059	
3693001	685	1147	1029	334.280	559.736	502.152	-207	-1400	-1757	-14.490	-98.000	-122.990	1807	32.059	
3703324	773	1257	1026	377.224	613.416	500.688	-196	-1411	-1851	-13.720	-98.770	-129.570	1812	32.078	
3713646	826	1328	1089	403.088	648.064	531.432	-176	-1425	-1990	-12.320	-99.750	-139.300	1812	32.078	
3723968	799	1246	1100	389.912	608.048	536.800	-156	-1438	-2150	-10.920	-100.660	-150.500	1814	32.086	
3734291	731	1103	1090	356.728	538.264	531.920	-151	-1443	-2297	-10.570	-101.010	-160.790	1814	32.086	
3744613	635	975	1024	309.880	475.800	499.712	-166	-1439	-2422	-11.620	-100.730	-169.540	1810	32.070	
3754935	471	955	947	229.848	466.040	462.136	-198	-1427	-2523	-13.860	-99.890	-176.610	1810	32.070	
3765258	317	1154	966	154.696	563.152	471.408	-233	-1405	-2603	-16.310	-98.350	-182.210	1816	32.094	
3775581	139	1237	1038	67.832	603.656	506.544	-255	-1376	-2670	-17.850	-96.320	-186.900	1816	32.094	
3785903	126	1313	972	61.488	640.744	474.336	-265	-1347	-2721	-18.550	-94.290	-190.470	1820	32.109	
3796225	350	1425	904	170.800	695.400	441.152	-265	-1337	-2736	-18.550	-93.590	-191.520	1820	32.109	
3806548	615	1302	906	300.120	635.376	442.128	-259	-1356	-2687	-18.130	-94.920	-188.090	1811	32.074	
3816870	542	1053	1096	264.496	513.864	534.848	-263	-1394	-2524	-18.410	-97.580	-176.680	1811	32.074	
3827192	560	1125	1042	273.280	549.000	508.496	-284	-1422	-2233	-19.880	-99.540	-156.310	1815	32.090	
3837515	448	1079	1109	218.624	526.552	541.192	-304	-1440	-1850	-21.280	-100.800	-129.500	1815	32.090	
3847838	170	1228	1160	82.960	599.264	566.080	-327	-1437	-1427	-22.890	-100.590	-99.890	1805	32.051	
3858160	248	1261	1167	121.024	615.368	569.496	-346	-1408	-1039	-24.220	-98.560	-72.730	1805	32.051	
3868482	423	1258	1123	206.424	613.904	548.024	-370	-1381	-724	-25.900	-96.670	-50.680	1822	32.117	
3878805	550	1450	1126	268.400	707.600	549.488	-398	-1374	-487	-27.860	-96.180	-34.090	1822	32.117	
3889127	539	1672	1214	263.032	815.936	592.432	-409	-1386	-331	-28.630	-97.020	-23.170	1811	32.074	
3899449	344	1832	1269	167.872	894.016	619.272	-401	-1407	-248	-28.070	-98.490	-17.360	1811	32.074	
3909772	315	2029	1268	153.720	990.152	618.784	-368	-1423	-216	-25.760	-99.610	-15.120	1816	32.094	
3920094	59	2019	1249	28.792	985.272	609.512	-311	-1436	-207	-21.770	-100.520	-14.490	1816	32.094	
3930416	-218	2064	1291	-106.384	1007.232	630.008	-247	-1427	-205	-17.290	-99.890	-14.350	1813	32.082	
3940739	-157	2072	1176	-76.616	1011.136	573.888	-168	-1397	-224	-11.760	-97.790	-15.680	1813	32.082	
3951062	-101	1983	1161	-49.288	967.704	566.568	-90	-1363	-255	-6.300	-95.410	-17.850	1819	32.105	
3961384	-108	2114	1227	-52.704	1031.632	598.776	-14	-1324	-272	-0.980	-92.680	-19.040	1819	32.105	
3971706	-172	2228	1212	-83.936	1087.264	591.456	64	-1273	-267	4.480	-89.110	-18.690	1827	32.137	
3982029	-29	2208	1171	-14.152	1077.504	571.448	134	-1211	-242	9.380	-84.770	-16.940	1827	32.137	
3992351	61	2174	1145	29.768	1060.912	558.760	181	-1156	-186	12.670	-80.920	-13.020	1818	32.102	
4002673	53	2168	1140	25.864	1057.984	556.320	204	-1101	-91	14.280	-77.070	-6.370	1818	32.102	
4012996	29	2261	1156	14.152	1103.368	564.128	207	-1046	-4	14.490	-73.220	-0.280	1819	32.105	
4023319	-94	2254	1108	-45.872	1099.952	540.704	197	-995	32	13.790	-69.650	2.240	1819	32.105	
4033641	-138	2118	916	-67.344	1033.584	447.008	167	-947	21	11.690	-66.290	1.470	1812	32.078	
4043963	-191	2034	773	-93.208	992.592	377.224	104	-908	-25	7.280	-63.560	-1.750	1812	32.078	
4054286	-346	2029	653	-168.848	990.152	318.664	21	-881	-104	1.470	-61.670	-7.280	1809	32.066	
4064608	-368	2316	484	-179.584	1130.208	236.192	-68	-871	-226	-4.760	-60.970	-15.820	1809	32.066	
4074930	-419	2354	244	-204.472	1148.752	119.072	-141	-893	-362	-9.870	-62.510	-25.340	1810	32.070	
4085253	-213	2235	321	-103.944	1090.680	156.648	-208	-943	-446	-14.560	-66.010	-31.220	1810	32.070	
4095576	-3	2201	275	-1.464	1074.088	134.200	-278	-1027	-485	-19.460	-71.890	-33.950	1817	32.098	
4105898	35	2243	392	17.080	1094.584	191.296	-343	-1127	-455	-24.010	-78.890	-31.850	1817	32.098	
4116220	-73	2386	499	-35.624	1164.368	243.512	-400	-1215	-315	-28.000	-85.050	-22.050	1807	32.059	
4126543	-98	2561	440	-47.824	1249.768	214.720	-437	-1277	-65	-30.590	-89.390	-4.550	1807	32.059	
4136865	-228	2434	606	-111.264	1187.792	295.728	-466	-1320	256	-32.620	-92.400	17.920	1811	32.074	
4147187	-449	2328	605	-219.112	1136.064	295.240	-510	-1346	562	-35.700	-94.220	39.340	1811	32.074	
4157510	-1057	2478	823	-515.816	1209.264	401.624	-567	-1356	732	-39.690	-94.920	51.240	1822	32.117	
4167832	-185	2736	1208	-90.280	1335.168	589.504	-623	-1366	612	-43.610	-95.620	42.840	1822	32.117	
4178154	-300	2766	942	-146.400	1349.808	459.696	-679	-1434	283	-47.530	-100.380	19.810	1804	32.047	
4188477	-181	2802	986	-88.328	1367.376	481.168	-748	-1504	-54	-52.360	-105.280	-3.780	1804	32.047	
4198800	-177	2797	1041	-86.376	1364.936	508.008	-830	-1574	-265	-58.100	-110.180	-18.550	1813	32.082	
4209122	-312	2742	1003	-152.256	1338.096	489.464	-927	-1624	-350	-64.890	-113.680	-24.500	1813	32.082	
4219444	-344	2700	952	-167.872	1317.600	464.576	-1040	-1650	-424	-72.800	-115.500	-29.680	1818	32.102	
4229767	-467	2661	959	-227.896	1298.568	467.992	-1166	-1656	-557	-81.620	-115.920	-38.990	1818	32.102	
4240089	-530	2549	931	-258.640	1243.912	454.328	-1306	-1641	-737	-91.420	-114.870	-51.590	1810	32.070	
4250411	-464	2474	1027	-226.432	1207.312	501.176	-1463	-1609	-935	-102.410	-112.630	-65.450	1810	32.070	
4260734	-465	2438	1104	-226.920	1189.744	538.752	-1633	-1570	-1088	-114.310	-109.900	-76.160	1821	32.113	
4271057	-378	2389	1163	-184.464	1165.832	567.544	-1808	-1525	-1170	-126.560	-106.750	-81.900	1821	32.113	
4281379	-246	2332	1209	-120.048	1138.016	589.992	-1984	-1481	-1213	-138.880	-103.670	-84.910	1820	32.109	
4291701	-116	2298	1278	-56.608	1121.424	623.664	-2152	-1442	-1238	-150.640	-100.940	-86.660	1820	32.109	
4302024	7	2302	1360	3.416	1123.376	663.680	-2303	-1406	-1241	-161.210	-98.420	-86.870	1819	32.105	
4312346	28	2379	1446	13.664	1160.952	705.648	-2433	-1374	-1226	-170.310	-96.180	-85.820	1819	32.105	
4322668	-48	2494	1560	-23.424	1217.072	761.280	-2544	-1352	-1257	-178.080	-94.640	-87.990	1828	32.141	
4332991	-17	2542	1677	-8.296	1240.496	818.376	-2644	-1346	-1397	-185.080	-94.220	-97.790	1828	32.141	
4343314	-110	2533	1802	-53.680	1236.104	879.376	-2734	-1345	-1585	-191.380	-94.150	-110.950	1817	32.098	
4353636	-133	2501	1887	-64.904	1220.488	920.856	-2816	-1337	-1779	-197.120	-93.590	-124.530	1817	32.098	
4363958	-124	2385	1913	-60.512	1163.880	933.544	-2891	-1325	-1973	-202.370	-92.750	-138.110	1810	32.070	
4374281	-83	2192	1883	-40.504	1069.696	918.904	-2964	-1312	-2147	-207.480	-91.840	-150.290	1810	32.070	
4384603	-17	2041	1946	-8.296	996.008	949.648	-3039	-1302	-2260	-212.730	-91.140	-158.200	1812	32.078	
4394925	-44	2016	2002	-21.472	983.808	976.976	-3114	-1291	-2299	-217.980	-90.370	-160.930	1812	32.078	
4405248	-104	1840	1996	-50.752	897.920	974.048	-3189	-1271	-2287	-223.230	-88.970	-160.090	1810	32.070	
4415570	-100	1607	2079	-48.800	784.216	1014.552	-3272	-1239	-2248	-229.040	-86.730	-157.360	1810	32.070	
4425892	-51	1354	2248	-24.888	660.752	1097.024	-3371	-1198	-2169	-235.970	-83.860	-151.830	1811	32.074	
4436215	-16	1251	2206	-7.808	610.488	1076.528	-3480	-1153	-2041	-243.600	-80.710	-142.870	1811	32.074	
4446538	-107	1038	2689	-52.216	506.544	1312.232	-3595	-1105	-1896	-251.650	-77.350	-132.720	1812	32.078	
4456860	-89	965	2735	-43.432	470.920	1334.680	-3728	-1051	-1812	-260.960	-73.570	-126.840	1812	32.078	
4467182	-93	785	2781	-45.384	383.080	1357.128	-3879	-1010	-1935	-271.530	-70.700	-135.450	1823	32.121	
4477505	-14	632	2729	-6.832	308.416	1331.752	-4050	-991	-2244	-283.500	-69.370	-157.080	1823	32.121	
4487827	221	420	2742	107.848	204.960	1338.096	-4235	-1004	-2618	-296.450	-70.280	-183.260	1813	32.082	
4498149	442	298	2764	215.696	145.424	1348.832	-4432	-1054	-2909	-310.240	-73.780	-203.630	1813	32.082	
4508472	838	194	2749	408.944	94.672	1341.512	-4625	-1138	-3045	-323.750	-79.660	-213.150	1810	32.070	
4518794	1235	123	2781	602.680	60.024	1357.128	-4809	-1255	-3025	-336.630	-87.850	-211.750	1810	32.070	
4529116	1644	53	2688	802.272	25.864	1311.744	-4974	-1396	-2856	-348.180	-97.720	-199.920	1815	32.090	
4539438	1926	-150	2768	939.888	-73.200	1350.784	-5111	-1548	-2555	-357.770	-108.360	-178.850	1815	32.090	
4549761	2013	-84	2775	982.344	-40.992	1354.200	-5218	-1690	-2168	-365.260	-118.300	-151.760	1811	32.074	
4560083	2101	-162	2637	1025.288	-79.056	1286.856	-5276	-1808	-1800	-369.320	-126.560	-126.000	1811	32.074	
4570405	2108	-98	2464	1028.704	-47.824	1202.432	-5289	-1905	-1549	-370.230	-133.350	-108.430	1815	32.090	
4580728	2104	19	2189	1026.752	9.272	1068.232	-5244	-1982	-1423	-367.080	-138.740	-99.610	1815	32.090	
4591050	2151	84	2051	1049.688	40.992	1000.888	-5138	-2042	-1360	-359.660	-142.940	-95.200	1830	32.148	
4601372	2169	206	1945	1058.472	100.528	949.160	-4978	-2088	-1282	-348.460	-146.160	-89.740	1830	32.148	
4611695	2214	210	1733	1080.432	102.480	845.704	-4762	-2118	-1162	-333.340	-148.260	-81.340	1816	32.094	
4622018	2254	221	1548	1099.952	107.848	755.424	-4506	-2133	-1005	-315.420	-149.310	-70.350	1816	32.094	
4632340	2234	125	1280	1090.192	61.000	624.640	-4220	-2131	-806	-295.400	-149.170	-56.420	1815	32.090	
4642662	2139	43	1058	1043.832	20.984	516.304	-3916	-2105	-576	-274.120	-147.350	-40.320	1815	32.090	
4652985	2140	-22	786	1044.320	-10.736	383.568	-3600	-2061	-365	-252.000	-144.270	-25.550	1832	32.156	
4663307	2105	-7	555	1027.240	-3.416	270.840	-3275	-2012	-221	-229.250	-140.840	-15.470	1832	32.156	
4673629	2149	-44	274	1048.712	-21.472	133.712	-2937	-1966	-149	-205.590	-137.620	-10.430	1826	32.133	
4683952	2271	-120	-46	1108.248	-58.560	-22.448	-2596	-1934	-141	-181.720	-135.380	-9.870	1826	32.133	
4694275	2410	-155	-344	1176.080	-75.640	-167.872	-2253	-1922	-159	-157.710	-134.540	-11.130	1836	32.172	
4704597	2703	-144	-673	1319.064	-70.272	-328.424	-1905	-1936	-168	-133.350	-135.520	-11.760	1836	32.172	
4714919	3067	-79	-975	1496.696	-38.552	-475.800	-1547	-1988	-169	-108.290	-139.160	-11.830	1810	32.070	
4725242	3489	21	-1255	1702.632	10.248	-612.440	-1171	-2085	-147	-81.970	-145.950	-10.290	1810	32.070	
4735564	3859	120	-1403	1883.192	58.560	-684.664	-777	-2229	-86	-54.390	-156.030	-6.020	1822	32.117	
4745886	4288	256	-1465	2092.544	124.928	-714.920	-370	-2412	24	-25.900	-168.840	1.680	1822	32.117	
4756209	4677	336	-1678	2282.376	163.968	-818.864	46	-2629	163	3.220	-184.030	11.410	1829	32.145	
4766532	5035	653	-1964	2457.080	318.664	-958.432	471	-2876	339	32.970	-201.320	23.730	1829	32.145	
4776854	5430	885	-2301	2649.840	431.880	-1122.888	923	-3149	551	64.610	-220.430	38.570	1819	32.105	
4787176	5797	1238	-2433	2828.936	604.144	-1187.304	1409	-3461	768	98.630	-242.270	53.760	1819	32.105	
4797499	6012	1704	-2567	2933.856	831.552	-1252.696	1950	-3815	984	136.500	-267.050	68.880	1826	32.133	
4807821	6145	2310	-2700	2998.760	1127.280	-1317.600	2566	-4206	1221	179.620	-294.420	85.470	1826	32.133	
4818143	6278	3225	-2645	3063.664	1573.800	-1290.760	3271	-4631	1443	228.970	-324.170	101.010	1826	32.133	
4828466	6518	3792	-3091	3180.784	1850.496	-1508.408	4077	-5087	1583	285.390	-356.090	110.810	1826	32.133	
4838789	7048	5656	-2913	3439.424	2760.128	-1421.544	5000	-5571	1649	350.000	-389.970	115.430	1826	32.133	
4849111	7554	7698	-2964	3686.352	3756.624	-1446.432	6116	-6094	1757	428.120	-426.580	122.990	1826	32.133	
4859433	8040	9876	-2914	3923.520	4819.488	-1422.032	7441	-6664	1950	520.870	-466.480	136.500	1826	32.133	
4869756	7775	11702	-2802	3794.200	5710.576	-1367.376	8933	-7284	2202	625.310	-509.880	154.140	1826	32.133	
4880078	7094	13272	-1691	3461.872	6476.736	-825.208	10532	-7928	2481	737.240	-554.960	173.670	1834	32.164	
4890400	6317	15414	541	3082.696	7522.032	264.008	12171	-8587	2742	851.970	-601.090	191.940	1834	32.164	
4900723	6206	18298	4235	3028.528	8929.424	2066.680	13848	-9286	2960	969.360	-650.020	207.200	1838	32.180	
4911046	7878	19723	7399	3844.464	9624.824	3610.712	15494	-10103	2961	1084.580	-707.210	207.270	1838	32.180	
4921368	9919	18267	9303	4840.472	8914.296	4539.864	16814	-11095	3004	1176.980	-776.650	210.280	1837	32.176	
4931690	17496	3583	4760	8538.048	1748.504	2322.880	15698	-11990	5966	1098.860	-839.300	417.620	1837	32.176	
4942013	4069	12929	4437	1985.672	6309.352	2165.256	4529	-13172	20779	317.030	-922.040	1454.530	1835	32.168	
4952336	-3776	15289	713	-1842.688	7461.032	347.944	1464	-14469	5994	102.480	-1012.830	419.580	1835	32.168	
4962658	-1182	10263	1365	-576.816	5008.344	666.120	3032	-14439	-10038	212.240	-1010.730	-702.660	1833	32.160	
4972980	3781	5893	1417	1845.128	2875.784	691.496	5607	-13101	-11958	392.490	-917.070	-837.060	1833	32.160	
4983303	6914	5055	1670	3374.032	2466.840	814.960	7080	-11493	-5163	495.600	-804.510	-361.410	1828	32.141	
4993625	6641	5187	1443	3240.808	2531.256	704.184	7167	-10653	1575	501.690	-745.710	110.250	1828	32.141	
5003947	5515	4679	-56	2691.320	2283.352	-27.328	6438	-10403	3189	450.660	-728.210	223.230	1833	32.160	
5014270	4117	2980	-1434	2009.096	1454.240	-699.792	5623	-10138	211	393.610	-709.660	14.770	1833	32.160	
5024593	4874	873	-1483	2378.512	426.024	-723.704	4996	-9525	-3119	349.720	-666.750	-218.330	1827	32.137	
5034915	5703	-763	-1170	2783.064	-372.344	-570.960	4391	-8731	-3683	307.370	-611.170	-257.810	1827	32.137	
5045237	5574	-884	-1018	2720.112	-431.392	-496.784	3592	-7964	-1956	251.440	-557.480	-136.920	1832	32.156	
