Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	G_X [LSB]	G_Y [LSB]	G_Z [LSB]	G_X [dps]	G_Y [dps]	G_Z [dps]	T [LSB]	T [degC]	
9302471	455	1072	208	222.040	523.136	101.504	-5	698	-2536	-0.350	48.860	-177.520	1523	30.949	
9312793	443	1224	176	216.184	597.312	85.888	-26	676	-2466	-1.820	47.320	-172.620	1523	30.949	
9323115	419	1378	194	204.472	672.464	94.672	-31	649	-2419	-2.170	45.430	-169.330	1532	30.984	
9333437	390	1550	201	190.320	756.400	98.088	-23	614	-2409	-1.610	42.980	-168.630	1532	30.984	
9343759	416	1735	302	203.008	846.680	147.376	0	571	-2445	0.000	39.970	-171.150	1524	30.953	
9354081	486	1987	381	237.168	969.656	185.928	27	516	-2555	1.890	36.120	-178.850	1524	30.953	
9364403	454	2140	482	221.552	1044.320	235.216	53	455	-2738	3.710	31.850	-191.660	1520	30.938	
9374726	415	2349	570	202.520	1146.312	278.160	78	394	-2898	5.460	27.580	-202.860	1520	30.938	
9385048	425	2499	458	207.400	1219.512	223.504	98	316	-2985	6.860	22.120	-208.950	1530	30.977	
9395370	306	2596	592	149.328	1266.848	288.896	87	196	-3054	6.090	13.720	-213.780	1530	30.977	
9405692	581	2790	724	283.528	1361.520	353.312	62	40	-3094	4.340	2.800	-216.580	1515	30.918	
9416014	832	2661	490	406.016	1298.568	239.120	74	-118	-3012	5.180	-8.260	-210.840	1515	30.918	
9426336	831	2663	567	405.528	1299.544	276.696	120	-241	-2837	8.400	-16.870	-198.590	1517	30.926	
9436658	797	2883	806	388.936	1406.904	393.328	177	-316	-2479	12.390	-22.120	-173.530	1517	30.926	
9446980	870	3030	1004	424.560	1478.640	489.952	222	-370	-1951	15.540	-25.900	-136.570	1525	30.957	
9457302	945	3043	1182	461.160	1484.984	576.816	240	-432	-1349	16.800	-30.240	-94.430	1525	30.957	
9467624	933	2950	1323	455.304	1439.600	645.624	230	-513	-815	16.100	-35.910	-57.050	1513	30.910	
9477946	812	2844	1382	396.256	1387.872	674.416	205	-606	-477	14.350	-42.420	-33.390	1513	30.910	
9488268	669	2737	1377	326.472	1335.656	671.976	183	-700	-354	12.810	-49.000	-24.780	1518	30.930	
9498590	552	2637	1407	269.376	1286.856	686.616	172	-790	-364	12.040	-55.300	-25.480	1518	30.930	
9508913	509	2562	1392	248.392	1250.256	679.296	174	-875	-403	12.180	-61.250	-28.210	1525	30.957	
9519235	465	2443	1340	226.920	1192.184	653.920	186	-954	-381	13.020	-66.780	-26.670	1525	30.957	
9529557	337	2264	1287	164.456	1104.832	628.056	205	-1022	-268	14.350	-71.540	-18.760	1523	30.949	
9539879	257	2159	1134	125.416	1053.592	553.392	230	-1076	-95	16.100	-75.320	-6.650	1523	30.949	
9550201	165	2140	979	80.520	1044.320	477.752	266	-1124	96	18.620	-78.680	6.720	1507	30.887	
9560523	-64	2091	907	-31.232	1020.408	442.616	323	-1163	288	22.610	-81.410	20.160	1507	30.887	
9570845	-201	2063	853	-98.088	1006.744	416.264	397	-1183	473	27.790	-82.810	33.110	1517	30.926	
9581167	-215	2020	794	-104.920	985.760	387.472	486	-1192	639	34.020	-83.440	44.730	1517	30.926	
9591489	-237	1833	768	-115.656	894.504	374.784	583	-1191	774	40.810	-83.370	54.180	1521	30.941	
9601811	-281	1604	703	-137.128	782.752	343.064	671	-1178	893	46.970	-82.460	62.510	1521	30.941	
9612133	-375	1474	619	-183.000	719.312	302.072	737	-1158	1025	51.590	-81.060	71.750	1506	30.883	
9622455	-439	1330	588	-214.232	649.040	286.944	777	-1143	1111	54.390	-80.010	77.770	1506	30.883	
9632777	-472	1168	482	-230.336	569.984	235.216	788	-1135	1092	55.160	-79.450	76.440	1512	30.906	
9643100	-455	1007	502	-222.040	491.416	244.976	784	-1122	987	54.880	-78.540	69.090	1512	30.906	
9653422	-482	982	577	-235.216	479.216	281.576	777	-1110	784	54.390	-77.700	54.880	1517	30.926	
9663744	-460	971	478	-224.480	473.848	233.264	784	-1108	477	54.880	-77.560	33.390	1517	30.926	
9674066	-504	889	500	-245.952	433.832	244.000	801	-1107	167	56.070	-77.490	11.690	1514	30.914	
9684388	-472	873	445	-230.336	426.024	217.160	819	-1100	-76	57.330	-77.000	-5.320	1514	30.914	
9694710	-415	912	367	-202.520	445.056	179.096	843	-1091	-243	59.010	-76.370	-17.010	1518	30.930	
9705032	-359	941	374	-175.192	459.208	182.512	878	-1081	-351	61.460	-75.670	-24.570	1518	30.930	
9715354	-255	906	417	-124.440	442.128	203.496	917	-1067	-373	64.190	-74.690	-26.110	1508	30.891	
9725676	-177	920	469	-86.376	448.960	228.872	951	-1051	-305	66.570	-73.570	-21.350	1508	30.891	
9735998	-105	920	517	-51.240	448.960	252.296	980	-1034	-176	68.600	-72.380	-12.320	1504	30.875	
9746320	-57	902	506	-27.816	440.176	246.928	999	-1018	-17	69.930	-71.260	-1.190	1504	30.875	
9756642	-105	908	439	-51.240	443.104	214.232	1006	-1003	139	70.420	-70.210	9.730	1504	30.875	
9766964	-180	962	327	-87.840	469.456	159.576	1001	-983	261	70.070	-68.810	18.270	1504	30.875	
9777286	-164	1087	240	-80.032	530.456	117.120	991	-957	321	69.370	-66.990	22.470	1510	30.898	
9787608	-148	1237	219	-72.224	603.656	106.872	983	-931	303	68.810	-65.170	21.210	1510	30.898	
9797930	-55	1404	167	-26.840	685.152	81.496	980	-905	205	68.600	-63.350	14.350	1505	30.879	
9808252	62	1438	34	30.256	701.744	16.592	981	-882	48	68.670	-61.740	3.360	1505	30.879	
9818576	310	1444	-157	151.280	704.672	-76.616	976	-865	-149	68.320	-60.550	-10.430	1499	30.855	
9828896	567	1507	-335	276.696	735.416	-163.480	966	-861	-361	67.620	-60.270	-25.270	1499	30.855	
9839218	694	1710	-490	338.672	834.480	-239.120	954	-867	-538	66.780	-60.690	-37.660	1508	30.891	
9849540	746	2023	-693	364.048	987.224	-338.184	956	-871	-641	66.920	-60.970	-44.870	1508	30.891	
9859862	876	2419	-960	427.488	1180.472	-468.480	981	-869	-650	68.670	-60.830	-45.500	1506	30.883	
9870184	1083	2790	-1199	528.504	1361.520	-585.112	1033	-869	-566	72.310	-60.830	-39.620	1506	30.883	
9880506	1241	3066	-1363	605.608	1496.208	-665.144	1108	-879	-414	77.560	-61.530	-28.980	1497	30.848	
9890829	1347	3387	-1551	657.336	1652.856	-756.888	1198	-896	-233	83.860	-62.720	-16.310	1497	30.848	
9901151	1430	3646	-1634	697.840	1779.248	-797.392	1304	-921	-68	91.280	-64.470	-4.760	1507	30.887	
9911473	1418	3915	-1741	691.984	1910.520	-849.608	1423	-951	57	99.610	-66.570	3.990	1507	30.887	
9921795	1449	4052	-1934	707.112	1977.376	-943.792	1552	-982	132	108.640	-68.740	9.240	1503	30.871	
9932117	1546	4082	-1991	754.448	1992.016	-971.608	1687	-1018	137	118.090	-71.260	9.590	1503	30.871	
9942439	1626	4028	-2005	793.488	1965.664	-978.440	1816	-1063	70	127.120	-74.410	4.900	1510	30.898	
9952761	1701	3938	-2059	830.088	1921.744	-1004.792	1940	-1115	-40	135.800	-78.050	-2.800	1510	30.898	
9963083	1724	3758	-2083	841.312	1833.904	-1016.504	2054	-1167	-136	143.780	-81.690	-9.520	1507	30.887	
9973406	1653	3441	-2081	806.664	1679.208	-1015.528	2149	-1215	-158	150.430	-85.050	-11.060	1507	30.887	
9983728	1574	3128	-2087	768.112	1526.464	-1018.456	2217	-1252	-93	155.190	-87.640	-6.510	1509	30.895	
9994050	1519	2851	-2107	741.272	1391.288	-1028.216	2254	-1280	33	157.780	-89.600	2.310	1509	30.895	
10004372	1469	2600	-2104	716.872	1268.800	-1026.752	2263	-1307	187	158.410	-91.490	13.090	1504	30.875	
10014694	1419	2372	-2075	692.472	1157.536	-1012.600	2249	-1336	349	157.430	-93.520	24.430	1504	30.875	
10025016	1370	2196	-2062	668.560	1071.648	-1006.256	2217	-1367	507	155.190	-95.690	35.490	1510	30.898	
10035338	1315	2025	-2018	641.720	988.200	-984.784	2173	-1404	647	152.110	-98.280	45.290	1510	30.898	
10045660	1273	1857	-1953	621.224	906.216	-953.064	2117	-1445	750	148.190	-101.150	52.500	1514	30.914	
10055982	1230	1671	-1879	600.240	815.448	-916.952	2054	-1491	805	143.780	-104.370	56.350	1514	30.914	
10066304	1164	1481	-1790	568.032	722.728	-873.520	1981	-1539	816	138.670	-107.730	57.120	1506	30.883	
10076626	1097	1345	-1714	535.336	656.360	-836.432	1901	-1586	800	133.070	-111.020	56.000	1506	30.883	
10086948	1047	1315	-1658	510.936	641.720	-809.104	1822	-1631	785	127.540	-114.170	54.950	1512	30.906	
10097270	1004	1293	-1600	489.952	630.984	-780.800	1751	-1675	788	122.570	-117.250	55.160	1512	30.906	
10107592	995	1271	-1521	485.560	620.248	-742.248	1690	-1719	810	118.300	-120.330	56.700	1511	30.902	
10117914	965	1230	-1415	470.920	600.240	-690.520	1637	-1767	847	114.590	-123.690	59.290	1511	30.902	
10128236	929	1207	-1329	453.352	589.016	-648.552	1590	-1818	890	111.300	-127.260	62.300	1518	30.930	
10138558	891	1184	-1247	434.808	577.792	-608.536	1550	-1874	922	108.500	-131.180	64.540	1518	30.930	
10148880	811	1144	-1170	395.768	558.272	-570.960	1515	-1931	930	106.050	-135.170	65.100	1516	30.922	
10159202	731	1116	-1128	356.728	544.608	-550.464	1482	-1989	906	103.740	-139.230	63.420	1516	30.922	
10169525	633	1195	-1154	308.904	583.160	-563.152	1455	-2046	859	101.850	-143.220	60.130	1523	30.949	
10179847	560	1296	-1139	273.280	632.448	-555.832	1440	-2102	789	100.800	-147.140	55.230	1523	30.949	
10190169	503	1384	-1116	245.464	675.392	-544.608	1439	-2157	683	100.730	-150.990	47.810	1529	30.973	
10200491	464	1513	-1079	226.432	738.344	-526.552	1451	-2211	551	101.570	-154.770	38.570	1529	30.973	
10210813	399	1557	-1047	194.712	759.816	-510.936	1477	-2263	424	103.390	-158.410	29.680	1512	30.906	
10221135	341	1547	-986	166.408	754.936	-481.168	1509	-2312	312	105.630	-161.840	21.840	1512	30.906	
10231457	225	1562	-965	109.800	762.256	-470.920	1545	-2356	208	108.150	-164.920	14.560	1522	30.945	
10241779	48	1601	-1004	23.424	781.288	-489.952	1583	-2391	121	110.810	-167.370	8.470	1522	30.945	
10252102	-128	1704	-1154	-62.464	831.552	-563.152	1627	-2411	62	113.890	-168.770	4.340	1520	30.938	
10262424	-145	1753	-1278	-70.760	855.464	-623.664	1679	-2421	13	117.530	-169.470	0.910	1520	30.938	
10272746	-51	1720	-1223	-24.888	839.360	-596.824	1734	-2436	-55	121.380	-170.520	-3.850	1514	30.914	
10283068	14	1588	-1043	6.832	774.944	-508.984	1788	-2462	-158	125.160	-172.340	-11.060	1514	30.914	
10293390	-2	1329	-892	-0.976	648.552	-435.296	1832	-2494	-274	128.240	-174.580	-19.180	1518	30.930	
10303712	-69	1128	-880	-33.672	550.464	-429.440	1859	-2520	-362	130.130	-176.400	-25.340	1518	30.930	
10314034	-51	1167	-941	-24.888	569.496	-459.208	1872	-2539	-406	131.040	-177.730	-28.420	1530	30.977	
10324356	33	1308	-1048	16.104	638.304	-511.424	1889	-2556	-428	132.230	-178.920	-29.960	1530	30.977	
10334678	82	1479	-1158	40.016	721.752	-565.104	1918	-2577	-441	134.260	-180.390	-30.870	1521	30.941	
10345000	-55	1486	-1147	-26.840	725.168	-559.736	1959	-2595	-427	137.130	-181.650	-29.890	1521	30.941	
10355322	-356	1481	-1062	-173.728	722.728	-518.256	2005	-2591	-352	140.350	-181.370	-24.640	1523	30.949	
10365644	-697	1587	-906	-340.136	774.456	-442.128	2054	-2554	-199	143.780	-178.780	-13.930	1523	30.949	
10375966	-1215	1695	-751	-592.920	827.160	-366.488	2111	-2482	17	147.770	-173.740	1.190	1525	30.957	
10386288	-1726	1876	-604	-842.288	915.488	-294.752	2179	-2366	269	152.530	-165.620	18.830	1525	30.957	
10396610	-2177	2007	-537	-1062.376	979.416	-262.056	2256	-2213	509	157.920	-154.910	35.630	1524	30.953	
10406932	-2489	2052	-591	-1214.632	1001.376	-288.408	2335	-2033	666	163.450	-142.310	46.620	1524	30.953	
10417254	-2595	2058	-693	-1266.360	1004.304	-338.184	2412	-1844	672	168.840	-129.080	47.040	1523	30.949	
10427576	-2704	1870	-746	-1319.552	912.560	-364.048	2479	-1656	503	173.530	-115.920	35.210	1523	30.949	
10437898	-2722	1512	-714	-1328.336	737.856	-348.432	2524	-1466	190	176.680	-102.620	13.300	1525	30.957	
10448220	-2677	1135	-663	-1306.376	553.880	-323.544	2536	-1275	-213	177.520	-89.250	-14.910	1525	30.957	
10458542	-2616	766	-669	-1276.608	373.808	-326.472	2514	-1083	-641	175.980	-75.810	-44.870	1521	30.941	
10468864	-2516	397	-725	-1227.808	193.736	-353.800	2458	-887	-1029	172.060	-62.090	-72.030	1521	30.941	
10479186	-2351	150	-743	-1147.288	73.200	-362.584	2373	-691	-1306	166.110	-48.370	-91.420	1529	30.973	
10489508	-2194	18	-750	-1070.672	8.784	-366.000	2274	-501	-1425	159.180	-35.070	-99.750	1529	30.973	
10499830	-2017	-121	-734	-984.296	-59.048	-358.192	2169	-324	-1387	151.830	-22.680	-97.090	1533	30.988	
10510152	-1868	-210	-578	-911.584	-102.480	-282.064	2063	-165	-1233	144.410	-11.550	-86.310	1533	30.988	
10520475	-1771	-257	-477	-864.248	-125.416	-232.776	1959	-30	-1019	137.130	-2.100	-71.330	1538	31.008	
10530797	-1666	-424	-451	-813.008	-206.912	-220.088	1857	82	-785	129.990	5.740	-54.950	1538	31.008	
10541119	-1586	-611	-422	-773.968	-298.168	-205.936	1748	172	-560	122.360	12.040	-39.200	1522	30.945	
10551441	-1586	-672	-460	-773.968	-327.936	-224.480	1632	242	-358	114.240	16.940	-25.060	1522	30.945	
10561763	-1652	-650	-518	-806.176	-317.200	-252.784	1517	300	-182	106.190	21.000	-12.740	1535	30.996	
10572085	-1628	-792	-494	-794.464	-386.496	-241.072	1405	350	-37	98.350	24.500	-2.590	1535	30.996	
10582407	-1524	-1066	-411	-743.712	-520.208	-200.568	1287	385	66	90.090	26.950	4.620	1529	30.973	
10592729	-1363	-1325	-334	-665.144	-646.600	-162.992	1153	401	135	80.710	28.070	9.450	1529	30.973	
10603051	-1276	-1479	-259	-622.688	-721.752	-126.392	1007	397	193	70.490	27.790	13.510	1530	30.977	
10613373	-1175	-1523	-290	-573.400	-743.224	-141.520	855	380	241	59.850	26.600	16.870	1530	30.977	
10623695	-1201	-1631	-412	-586.088	-795.928	-201.056	704	354	275	49.280	24.780	19.250	1528	30.969	
10634017	-1366	-1802	-452	-666.608	-879.376	-220.576	548	331	312	38.360	23.170	21.840	1528	30.969	
10644339	-1488	-1864	-457	-726.144	-909.632	-223.016	387	324	370	27.090	22.680	25.900	1533	30.988	
10654661	-1565	-1866	-484	-763.720	-910.608	-236.192	230	329	447	16.100	23.030	31.290	1533	30.988	
10664983	-1506	-1687	-648	-734.928	-823.256	-316.224	83	341	531	5.810	23.870	37.170	1543	31.027	
10675305	-1413	-1517	-811	-689.544	-740.296	-395.768	-42	352	615	-2.940	24.640	43.050	1543	31.027	
10685627	-1356	-1470	-877	-661.728	-717.360	-427.976	-149	359	693	-10.430	25.130	48.510	1529	30.973	
10695949	-1293	-1459	-881	-630.984	-711.992	-429.928	-246	365	775	-17.220	25.550	54.250	1529	30.973	
10706271	-1200	-1468	-848	-585.600	-716.384	-413.824	-335	369	865	-23.450	25.830	60.550	1521	30.941	
10716593	-1139	-1457	-843	-555.832	-711.016	-411.384	-419	371	957	-29.330	25.970	66.990	1521	30.941	
10726915	-1166	-1472	-896	-569.008	-718.336	-437.248	-497	373	1053	-34.790	26.110	73.710	1531	30.980	
10737237	-1152	-1431	-1001	-562.176	-698.328	-488.488	-573	382	1174	-40.110	26.740	82.180	1531	30.980	
10747559	-1103	-1339	-1127	-538.264	-653.432	-549.976	-643	398	1328	-45.010	27.860	92.960	1527	30.965	
10757882	-1052	-1252	-1305	-513.376	-610.976	-636.840	-704	419	1520	-49.280	29.330	106.400	1527	30.965	
10768204	-984	-1187	-1440	-480.192	-579.256	-702.720	-757	443	1743	-52.990	31.010	122.010	1521	30.941	
10778526	-938	-1086	-1482	-457.744	-529.968	-723.216	-802	468	1980	-56.140	32.760	138.600	1521	30.941	
10788848	-948	-911	-1636	-462.624	-444.568	-798.368	-837	494	2214	-58.590	34.580	154.980	1521	30.941	
10799170	-1017	-746	-1819	-496.296	-364.048	-887.672	-858	525	2437	-60.060	36.750	170.590	1521	30.941	
10809493	-1000	-572	-2003	-488.000	-279.136	-977.464	-867	559	2628	-60.690	39.130	183.960	1522	30.945	
10819815	-956	-399	-2128	-466.528	-194.712	-1038.464	-863	587	2759	-60.410	41.090	193.130	1522	30.945	
10830137	-929	-267	-2229	-453.352	-130.296	-1087.752	-852	607	2831	-59.640	42.490	198.170	1516	30.922	
10840459	-880	-166	-2259	-429.440	-81.008	-1102.392	-831	618	2859	-58.170	43.260	200.130	1516	30.922	
10850781	-816	-77	-2258	-398.208	-37.576	-1101.904	-807	621	2867	-56.490	43.470	200.690	1524	30.953	
10861103	-776	50	-2312	-378.688	24.400	-1128.256	-779	617	2871	-54.530	43.190	200.970	1524	30.953	
10871425	-745	173	-2335	-363.560	84.424	-1139.480	-749	607	2875	-52.430	42.490	201.250	1515	30.918	
10881747	-716	329	-2334	-349.408	160.552	-1138.992	-714	595	2872	-49.980	41.650	201.040	1515	30.918	
10892069	-659	515	-2400	-321.592	251.320	-1171.200	-674	578	2863	-47.180	40.460	200.410	1522	30.945	
10902391	-633	602	-2385	-308.904	293.776	-1163.880	-630	558	2851	-44.100	39.060	199.570	1522	30.945	
10912713	-637	665	-2367	-310.856	324.520	-1155.096	-588	536	2836	-41.160	37.520	198.520	1523	30.949	
10923035	-582	723	-2406	-284.016	352.824	-1174.128	-550	510	2812	-38.500	35.700	196.840	1523	30.949	
10933357	-534	763	-2402	-260.592	372.344	-1172.176	-518	479	2770	-36.260	33.530	193.900	1511	30.902	
10943680	-521	746	-2372	-254.248	364.048	-1157.536	-496	444	2710	-34.720	31.080	189.700	1511	30.902	
10954002	-529	708	-2330	-258.152	345.504	-1137.040	-486	409	2635	-34.020	28.630	184.450	1517	30.926	
10964324	-592	735	-2311	-288.896	358.680	-1127.768	-490	379	2563	-34.300	26.530	179.410	1517	30.926	
10974646	-667	848	-2243	-325.496	413.824	-1094.584	-496	358	2531	-34.720	25.060	177.170	1506	30.883	
10984968	-728	990	-2167	-355.264	483.120	-1057.496	-498	348	2545	-34.860	24.360	178.150	1506	30.883	
10995290	-767	1139	-2099	-374.296	555.832	-1024.312	-491	345	2577	-34.370	24.150	180.390	1505	30.879	
11005612	-789	1218	-1976	-385.032	594.384	-964.288	-475	346	2583	-33.250	24.220	180.810	1505	30.879	
11015934	-741	1300	-1876	-361.608	634.400	-915.488	-458	345	2516	-32.060	24.150	176.120	1510	30.898	
11026256	-675	1341	-1768	-329.400	654.408	-862.784	-439	338	2364	-30.730	23.660	165.480	1510	30.898	
11036578	-627	1355	-1651	-305.976	661.240	-805.688	-420	325	2172	-29.400	22.750	152.040	1509	30.895	
11046900	-567	1369	-1535	-276.696	668.072	-749.080	-400	310	1997	-28.000	21.700	139.790	1509	30.895	
11057222	-474	1385	-1417	-231.312	675.880	-691.496	-379	295	1866	-26.530	20.650	130.620	1504	30.875	
11067544	-388	1386	-1358	-189.344	676.368	-662.704	-356	278	1781	-24.920	19.460	124.670	1504	30.875	
11077866	-308	1355	-1272	-150.304	661.240	-620.736	-334	260	1747	-23.380	18.200	122.290	1507	30.887	
11088188	-254	1294	-1180	-123.952	631.472	-575.840	-317	242	1756	-22.190	16.940	122.920	1507	30.887	
11098510	-219	1205	-1165	-106.872	588.040	-568.520	-310	226	1791	-21.700	15.820	125.370	1492	30.828	
11108833	-205	1128	-1150	-100.040	550.464	-561.200	-315	211	1837	-22.050	14.770	128.590	1492	30.828	
11119155	-210	1065	-1102	-102.480	519.720	-537.776	-332	201	1903	-23.240	14.070	133.210	1490	30.820	
11129477	-168	1018	-1035	-81.984	496.784	-505.080	-356	198	1996	-24.920	13.860	139.720	1490	30.820	
11139799	-111	978	-979	-54.168	477.264	-477.752	-384	199	2107	-26.880	13.930	147.490	1477	30.770	
11150121	-75	978	-958	-36.600	477.264	-467.504	-417	200	2221	-29.190	14.000	155.470	1477	30.770	
11160443	-16	982	-926	-7.808	479.216	-451.888	-450	200	2316	-31.500	14.000	162.120	1481	30.785	
11170765	27	992	-889	13.176	484.096	-433.832	-484	198	2372	-33.880	13.860	166.040	1481	30.785	
11181087	121	1047	-913	59.048	510.936	-445.544	-516	193	2372	-36.120	13.510	166.040	1476	30.766	
11191409	215	1096	-939	104.920	534.848	-458.232	-545	181	2323	-38.150	12.670	162.610	1476	30.766	
11201731	258	1152	-993	125.904	562.176	-484.584	-568	165	2259	-39.760	11.550	158.130	1469	30.738	
11212053	312	1190	-1015	152.256	580.720	-495.320	-584	150	2209	-40.880	10.500	154.630	1469	30.738	
11222376	411	1243	-1032	200.568	606.584	-503.616	-595	136	2180	-41.650	9.520	152.600	1483	30.793	
11232698	536	1332	-1123	261.568	650.016	-548.024	-599	118	2173	-41.930	8.260	152.110	1483	30.793	
11243020	642	1412	-1201	313.296	689.056	-586.088	-593	96	2180	-41.510	6.720	152.600	1474	30.758	
11253342	718	1485	-1235	350.384	724.680	-602.680	-581	70	2193	-40.670	4.900	153.510	1474	30.758	
11263664	773	1523	-1217	377.224	743.224	-593.896	-562	42	2206	-39.340	2.940	154.420	1482	30.789	
11273987	861	1542	-1278	420.168	752.496	-623.664	-543	13	2212	-38.010	0.910	154.840	1482	30.789	
11284309	938	1572	-1383	457.744	767.136	-674.904	-525	-19	2205	-36.750	-1.330	154.350	1470	30.742	
11294631	979	1583	-1463	477.752	772.504	-713.944	-509	-53	2206	-35.630	-3.710	154.420	1470	30.742	
11304953	1014	1655	-1523	494.832	807.640	-743.224	-493	-86	2228	-34.510	-6.020	155.960	1462	30.711	
11315275	1040	1690	-1593	507.520	824.720	-777.384	-475	-117	2250	-33.250	-8.190	157.500	1462	30.711	
11325597	1060	1745	-1670	517.280	851.560	-814.960	-460	-149	2238	-32.200	-10.430	156.660	1478	30.773	
11335919	1066	1814	-1764	520.208	885.232	-860.832	-444	-180	2171	-31.080	-12.600	151.970	1478	30.773	
11346241	1112	1864	-1840	542.656	909.632	-897.920	-430	-211	2045	-30.100	-14.770	143.150	1476	30.766	
11356563	1168	1892	-1893	569.984	923.296	-923.784	-416	-244	1877	-29.120	-17.080	131.390	1476	30.766	
11366885	1188	1920	-1864	579.744	936.960	-909.632	-402	-279	1699	-28.140	-19.530	118.930	1480	30.781	
11377207	1178	1905	-1823	574.864	929.640	-889.624	-388	-311	1536	-27.160	-21.770	107.520	1480	30.781	
11387529	1195	1845	-1786	583.160	900.360	-871.568	-378	-339	1400	-26.460	-23.730	98.000	1476	30.766	
11397851	1158	1739	-1727	565.104	848.632	-842.776	-375	-362	1301	-26.250	-25.340	91.070	1476	30.766	
11408173	1129	1635	-1619	550.952	797.880	-790.072	-384	-379	1238	-26.880	-26.530	86.660	1484	30.797	
11418495	1108	1533	-1554	540.704	748.104	-758.352	-406	-390	1199	-28.420	-27.300	83.930	1484	30.797	
11428817	1105	1447	-1517	539.240	706.136	-740.296	-440	-396	1173	-30.800	-27.720	82.110	1476	30.766	
11439139	1093	1389	-1423	533.384	677.832	-694.424	-481	-400	1164	-33.670	-28.000	81.480	1476	30.766	
11449461	1053	1340	-1258	513.864	653.920	-613.904	-528	-401	1180	-36.960	-28.070	82.600	1487	30.809	
11459783	1009	1290	-1178	492.392	629.520	-574.864	-577	-397	1221	-40.390	-27.790	85.470	1487	30.809	
11470105	1001	1276	-1159	488.488	622.688	-565.592	-631	-389	1268	-44.170	-27.230	88.760	1489	30.816	
