Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
45950553	-11061	-1986	904	-1349.442	-242.292	110.288	
45970872	-10344	-1251	606	-1261.968	-152.622	73.932	
45991190	-9635	-719	559	-1175.470	-87.718	68.198	
46011506	-8986	-154	670	-1096.292	-18.788	81.740	
46031824	-8331	178	783	-1016.382	21.716	95.526	
46052140	-7690	-111	833	-938.180	-13.542	101.626	
46072456	-7265	-783	706	-886.330	-95.526	86.132	
46092772	-7033	-1529	415	-858.026	-186.538	50.630	
46113086	-6913	-2047	95	-843.386	-249.734	11.590	
46133397	-6664	-2123	1	-813.008	-259.006	0.122	
46153710	-6191	-2072	88	-755.302	-252.784	10.736	
46174025	-5817	-1910	226	-709.674	-233.020	27.572	
46194339	-5622	-1514	416	-685.884	-184.708	50.752	
46214654	-5586	-1111	479	-681.492	-135.542	58.438	
46234969	-5467	-848	501	-666.974	-103.456	61.122	
46255286	-5652	-711	530	-689.544	-86.742	64.660	
46275604	-6293	-610	453	-767.746	-74.420	55.266	
46295922	-7333	-670	393	-894.626	-81.740	47.946	
46316238	-8414	-957	283	-1026.508	-116.754	34.526	
46336556	-9097	-1166	101	-1109.834	-142.252	12.322	
46356873	-9496	-1447	33	-1158.512	-176.534	4.026	
46377193	-9382	-2022	140	-1144.604	-246.684	17.080	
46397508	-8690	-2825	349	-1060.180	-344.650	42.578	
46417822	-7797	-3248	573	-951.234	-396.256	69.906	
46438141	-7753	-3207	939	-945.866	-391.254	114.558	
46458462	-8997	-2858	1035	-1097.634	-348.676	126.270	
46478779	-10266	-2497	1048	-1252.452	-304.634	127.856	
46499094	-11042	-2349	899	-1347.124	-286.578	109.678	
46519408	-11114	-1676	814	-1355.908	-204.472	99.308	
46539723	-10073	-958	1061	-1228.906	-116.876	129.442	
46560040	-8905	-634	1476	-1086.410	-77.348	180.072	
46580357	-8238	-864	1620	-1005.036	-105.408	197.640	
46600673	-7945	-1306	1460	-969.290	-159.332	178.120	
46620988	-8016	-1665	1198	-977.952	-203.130	146.156	
46641302	-8092	-2499	828	-987.224	-304.878	101.016	
46661614	-8055	-3379	531	-982.710	-412.238	64.782	
46681930	-8077	-3755	422	-985.394	-458.110	51.484	
46702247	-8048	-3668	591	-981.856	-447.496	72.102	
46722565	-7905	-3442	991	-964.410	-419.924	120.902	
46742881	-8047	-3397	1472	-981.734	-414.434	179.584	
46763196	-8634	-3669	1917	-1053.348	-447.618	233.874	
46783513	-9187	-3981	2102	-1120.814	-485.682	256.444	
46803829	-9577	-4133	2279	-1168.394	-504.226	278.038	
46824144	-10683	-4299	2557	-1303.326	-524.478	311.954	
46844459	-12215	-4430	2668	-1490.230	-540.460	325.496	
46864773	-12171	-3700	2543	-1484.862	-451.400	310.246	
46885089	-11354	-2671	2802	-1385.188	-325.862	341.844	
46905406	-10029	-2149	3111	-1223.538	-262.178	379.542	
46925721	-8306	-1737	3348	-1013.332	-211.914	408.456	
46946034	-7298	-1496	3246	-890.356	-182.512	396.012	
46966349	-7983	-1901	2920	-973.926	-231.922	356.240	
46986668	-9353	-2465	2634	-1141.066	-300.730	321.348	
47006984	-10557	-2685	2358	-1287.954	-327.570	287.676	
47027301	-11739	-2581	1925	-1432.158	-314.882	234.850	
47047616	-11968	-2038	1555	-1460.096	-248.636	189.710	
47067933	-11114	-1272	1293	-1355.908	-155.184	157.746	
47088250	-10341	-593	1180	-1261.602	-72.346	143.960	
47108568	-9656	-283	1111	-1178.032	-34.526	135.542	
47128884	-8691	-101	1121	-1060.302	-12.322	136.762	
47149202	-8053	-218	1255	-982.466	-26.596	153.110	
47169517	-7984	-551	1169	-974.048	-67.222	142.618	
47189834	-7590	-1039	911	-925.980	-126.758	111.142	
47210149	-6995	-1515	541	-853.390	-184.830	66.002	
47230463	-6461	-1768	328	-788.242	-215.696	40.016	
47250774	-5962	-1771	370	-727.364	-216.062	45.140	
47271086	-5710	-1524	435	-696.620	-185.928	53.070	
47291397	-5501	-1046	507	-671.122	-127.612	61.854	
47311710	-5224	-748	536	-637.328	-91.256	65.392	
47332022	-5102	-690	522	-622.444	-84.180	63.684	
47352338	-5203	-664	516	-634.766	-81.008	62.952	
47372651	-5790	-648	580	-706.380	-79.056	70.760	
47392964	-7377	-813	415	-899.994	-99.186	50.630	
47413278	-8622	-875	170	-1051.884	-106.750	20.740	
47433594	-9304	-950	-213	-1135.088	-115.900	-25.986	
47453912	-9633	-1239	-428	-1175.226	-151.158	-52.216	
47474227	-9381	-1892	-306	-1144.482	-230.824	-37.332	
47494542	-8708	-2787	147	-1062.376	-340.014	17.934	
47514858	-8717	-3337	847	-1063.474	-407.114	103.334	
47535173	-9844	-3241	1379	-1200.968	-395.402	168.238	
47555490	-11249	-2926	1352	-1372.378	-356.972	164.944	
47575805	-12108	-3055	940	-1477.176	-372.710	114.680	
47596122	-11811	-3045	457	-1440.942	-371.490	55.754	
47616438	-10322	-2247	520	-1259.284	-274.134	63.440	
47636753	-8654	-1150	945	-1055.788	-140.300	115.290	
47657068	-7926	-352	1306	-966.972	-42.944	159.332	
47677383	-7935	-125	1451	-968.070	-15.250	177.022	
47697699	-7964	-644	1367	-971.608	-78.568	166.774	
47718013	-8071	-1454	1071	-984.662	-177.388	130.662	
47738329	-8255	-2234	630	-1007.110	-272.548	76.860	
47758647	-8194	-3015	414	-999.668	-367.830	50.508	
47778964	-8056	-3628	477	-982.832	-442.616	58.194	
47799281	-8043	-3881	772	-981.246	-473.482	94.184	
47819592	-8312	-3822	1055	-1014.064	-466.284	128.710	
47839892	-8838	-3644	1394	-1078.236	-444.568	170.068	
47860190	-9412	-3877	2013	-1148.264	-472.994	245.586	
47880488	-9860	-3932	2326	-1202.920	-479.704	283.772	
47900787	-10407	-3895	2589	-1269.654	-475.190	315.858	
47921088	-11634	-3825	2593	-1419.348	-466.650	316.346	
47941389	-12297	-3680	2769	-1500.234	-448.960	337.818	
47961689	-11362	-3619	3254	-1386.164	-441.518	396.988	
47981989	-9880	-3674	3663	-1205.360	-448.228	446.886	
48002289	-8488	-3576	3903	-1035.536	-436.272	476.166	
48022588	-7016	-3198	3795	-855.952	-390.156	462.990	
48042888	-6913	-3027	3316	-843.386	-369.294	404.552	
48063187	-9137	-3029	2499	-1114.714	-369.538	304.878	
48083486	-11565	-2682	2013	-1410.930	-327.204	245.586	
48103788	-12895	-1963	1761	-1573.190	-239.486	214.842	
48124092	-12518	-1167	1538	-1527.196	-142.374	187.636	
48144392	-10862	-650	1290	-1325.164	-79.300	157.380	
48164689	-9739	-609	1166	-1188.158	-74.298	142.252	
48184990	-9096	-857	1142	-1109.712	-104.554	139.324	
48205294	-8491	-863	1023	-1035.902	-105.286	124.806	
48225594	-8276	-770	874	-1009.672	-93.940	106.628	
48245895	-8443	-880	561	-1030.046	-107.360	68.442	
48266193	-8414	-1129	228	-1026.508	-137.738	27.816	
48286493	-8153	-1362	59	-994.666	-166.164	7.198	
48306793	-8056	-1343	33	-982.832	-163.846	4.026	
48327092	-7956	-934	53	-970.632	-113.948	6.466	
48347390	-7798	-293	-48	-951.356	-35.746	-5.856	
48367690	-7533	162	-275	-919.026	19.764	-33.550	
48387992	-6898	294	-299	-841.556	35.868	-36.478	
48408295	-6333	190	7	-772.626	23.180	0.854	
48428593	-6267	-121	342	-764.574	-14.762	41.724	
48448892	-6352	-30	494	-774.944	-3.660	60.268	
48469191	-6415	52	571	-782.630	6.344	69.662	
48489491	-6850	-291	487	-835.700	-35.502	59.414	
48509789	-8170	-499	282	-996.740	-60.878	34.404	
48530089	-9192	-437	124	-1121.424	-53.314	15.128	
48550390	-9466	-612	166	-1154.852	-74.664	20.252	
48570692	-8967	-1146	493	-1093.974	-139.812	60.146	
48590992	-8156	-1620	988	-995.032	-197.640	120.536	
48611292	-8129	-1841	1326	-991.738	-224.602	161.772	
48631595	-8627	-1667	1429	-1052.494	-203.374	174.338	
48651897	-9352	-1275	1463	-1140.944	-155.550	178.486	
48672197	-10285	-1089	1561	-1254.770	-132.858	190.442	
48692494	-10729	-1242	1838	-1308.938	-151.524	224.236	
48712794	-10413	-1396	2076	-1270.386	-170.312	253.272	
48733095	-9769	-1500	1958	-1191.818	-183.000	238.876	
48753394	-9264	-1775	1428	-1130.208	-216.550	174.216	
48773695	-9005	-1896	1039	-1098.610	-231.312	126.758	
48793997	-8985	-1730	1212	-1096.170	-211.060	147.864	
48814299	-8963	-1992	1439	-1093.486	-243.024	175.558	
48834602	-8886	-2536	1512	-1084.092	-309.392	184.464	
48854902	-8907	-2973	1319	-1086.654	-362.706	160.918	
48875202	-8858	-3345	983	-1080.676	-408.090	119.926	
48895502	-8769	-3798	907	-1069.818	-463.356	110.654	
48915802	-8613	-4310	1248	-1050.786	-525.820	152.256	
48936100	-8590	-4728	1982	-1047.980	-576.816	241.804	
48956401	-8891	-4616	2435	-1084.702	-563.152	297.070	
48976701	-9059	-4710	2864	-1105.198	-574.620	349.408	
48997000	-9452	-4731	3044	-1153.144	-577.182	371.368	
49017299	-10119	-4349	2771	-1234.518	-530.578	338.062	
49037602	-11448	-3799	2763	-1396.656	-463.478	337.086	
49057904	-11975	-3271	2915	-1460.950	-399.062	355.630	
49078203	-11120	-2882	3030	-1356.640	-351.604	369.660	
49098501	-9806	-2541	3033	-1196.332	-310.002	370.026	
49118802	-8630	-2338	2800	-1052.860	-285.236	341.600	
49139103	-8782	-2455	2342	-1071.404	-299.510	285.724	
49159403	-10040	-2438	2095	-1224.880	-297.436	255.590	
49179703	-11439	-2348	2055	-1395.558	-286.456	250.710	
49200007	-12748	-2072	2076	-1555.256	-252.784	253.272	
49220306	-13253	-1832	1713	-1616.866	-223.504	208.986	
49240607	-12940	-1526	1054	-1578.680	-186.172	128.588	
49260911	-12251	-899	816	-1494.622	-109.678	99.552	
49281213	-11297	-398	858	-1378.234	-48.556	104.676	
49301517	-10454	-440	718	-1275.388	-53.680	87.596	
49321819	-9818	-550	552	-1197.796	-67.100	67.344	
49342120	-9367	-635	657	-1142.774	-77.470	80.154	
49362421	-9234	-806	508	-1126.548	-98.332	61.976	
49382723	-8589	-971	287	-1047.858	-118.462	35.014	
49403026	-7744	-741	161	-944.768	-90.402	19.642	
49423330	-6940	-172	122	-846.680	-20.984	14.884	
49443634	-6004	826	193	-732.488	100.772	23.546	
49463934	-5077	1757	354	-619.394	214.354	43.188	
49484239	-4854	1577	439	-592.188	192.394	53.558	
49504540	-5121	676	336	-624.762	82.472	40.992	
49524840	-5430	-176	324	-662.460	-21.472	39.528	
49545140	-6403	-641	255	-781.166	-78.202	31.110	
49565439	-7794	-741	-191	-950.868	-90.402	-23.302	
49585740	-8387	-789	-459	-1023.214	-96.258	-55.998	
49606042	-8874	-1073	-494	-1082.628	-130.906	-60.268	
49626347	-8974	-1512	-155	-1094.828	-184.464	-18.910	
49646648	-8419	-2119	331	-1027.118	-258.518	40.382	
49666948	-8090	-2528	747	-986.980	-308.416	91.134	
49687249	-8808	-2470	879	-1074.576	-301.340	107.238	
49707551	-10346	-2040	732	-1262.212	-248.880	89.304	
49727854	-11666	-1870	675	-1423.252	-228.140	82.350	
49748157	-12251	-1753	547	-1494.622	-213.866	66.734	
49768460	-11946	-1220	568	-1457.412	-148.840	69.296	
49788763	-10954	-678	832	-1336.388	-82.716	101.504	
49809067	-10188	-552	969	-1242.936	-67.344	118.218	
49829368	-9866	-947	887	-1203.652	-115.534	108.214	
49849668	-9832	-1286	790	-1199.504	-156.892	96.380	
49869973	-9842	-1872	474	-1200.724	-228.384	57.828	
49890279	-9788	-2895	-48	-1194.136	-353.190	-5.856	
49910580	-9718	-3555	-518	-1185.596	-433.710	-63.196	
49930882	-9584	-3645	-570	-1169.248	-444.690	-69.540	
49951183	-9232	-3655	-177	-1126.304	-445.910	-21.594	
49971483	-8689	-3666	230	-1060.058	-447.252	28.060	
49991785	-8327	-3720	505	-1015.894	-453.840	61.610	
50012086	-8491	-3930	680	-1035.902	-479.460	82.960	
50032387	-8863	-4366	864	-1081.286	-532.652	105.408	
50052689	-9139	-4837	1127	-1114.958	-590.114	137.494	
50072989	-9905	-5061	1512	-1208.410	-617.442	184.464	
50093289	-11246	-5025	1684	-1372.012	-613.050	205.448	
50113589	-11300	-4689	1518	-1378.600	-572.058	185.196	
50133892	-10533	-4428	1763	-1285.026	-540.216	215.086	
50154193	-9800	-4435	2198	-1195.600	-541.070	268.156	
50174494	-7927	-4240	2551	-967.094	-517.280	311.222	
50194796	-6427	-3746	2514	-784.094	-457.012	306.708	
50215096	-7366	-3974	2265	-898.652	-484.828	276.330	
50235395	-9654	-4403	1931	-1177.788	-537.166	235.582	
50255693	-11306	-4156	2015	-1379.332	-507.032	245.830	
50275993	-12566	-3344	1726	-1533.052	-407.968	210.572	
50296297	-13123	-2176	938	-1601.006	-265.472	114.436	
50316602	-12936	-1326	746	-1578.192	-161.772	91.012	
50336907	-12344	-804	1065	-1505.968	-98.088	129.930	
50357209	-11495	-294	1300	-1402.390	-35.868	158.600	
50377508	-10789	-83	1281	-1316.258	-10.126	156.282	
50397809	-10184	-93	1220	-1242.448	-11.346	148.840	
50418111	-9691	-322	1323	-1182.302	-39.284	161.406	
50438412	-9443	-698	885	-1152.046	-85.156	107.970	
50458713	-9187	-1194	390	-1120.814	-145.668	47.580	
50479015	-8671	-1349	287	-1057.862	-164.578	35.014	
50499316	-8044	-1319	422	-981.368	-160.918	51.484	
50519616	-7516	-1051	598	-916.952	-128.222	72.956	
50539919	-6832	-233	637	-833.504	-28.426	77.714	
50560219	-5863	1185	479	-715.286	144.570	58.438	
50580521	-4787	2028	485	-584.014	247.416	59.170	
50600821	-4514	1410	529	-550.708	172.020	64.538	
50621120	-5116	178	642	-624.152	21.716	78.324	
50641419	-5809	-912	808	-708.698	-111.264	98.576	
50661718	-7084	-1599	581	-864.248	-195.078	70.882	
50682020	-8276	-1572	117	-1009.672	-191.784	14.274	
50702320	-8797	-1461	-72	-1073.234	-178.242	-8.784	
50722620	-9030	-1791	-51	-1101.660	-218.502	-6.222	
50742921	-8459	-1962	204	-1031.998	-239.364	24.888	
50763222	-7472	-2073	672	-911.584	-252.906	81.984	
50783521	-7740	-2140	971	-944.280	-261.080	118.462	
50803821	-9180	-1681	670	-1119.960	-205.082	81.740	
50824121	-10617	-1236	374	-1295.274	-150.792	45.628	
50844420	-11546	-1273	177	-1408.612	-155.306	21.594	
50864721	-11513	-1180	146	-1404.586	-143.960	17.812	
50885023	-10728	-637	356	-1308.816	-77.714	43.432	
50905324	-10265	-404	444	-1252.330	-49.288	54.168	
50925626	-10061	-855	452	-1227.442	-104.310	55.144	
50945928	-9847	-1240	552	-1201.334	-151.280	67.344	
50966229	-9824	-1732	439	-1198.528	-211.304	53.558	
50986532	-9885	-2751	52	-1205.970	-335.622	6.344	
51006833	-9695	-3818	-250	-1182.790	-465.796	-30.500	
51027136	-9325	-4201	-222	-1137.650	-512.522	-27.084	
51047436	-8919	-3673	-232	-1088.118	-448.106	-28.304	
51067738	-8668	-3136	78	-1057.496	-382.592	9.516	
51088042	-8481	-3229	664	-1034.682	-393.938	81.008	
51108342	-8593	-3584	965	-1048.346	-437.248	117.730	
51128641	-8894	-3667	927	-1085.068	-447.374	113.094	
51148941	-9251	-3707	935	-1128.622	-452.254	114.070	
51169244	-9755	-4723	950	-1190.110	-576.206	115.900	
51189547	-10504	-5802	995	-1281.488	-707.844	121.390	
51209848	-11598	-5979	1290	-1414.956	-729.438	157.380	
51230149	-11782	-5439	1415	-1437.404	-663.558	172.630	
51250447	-11512	-4982	1789	-1404.464	-607.804	218.258	
51270748	-10084	-4859	2380	-1230.248	-592.798	290.360	
51291050	-7809	-4106	2835	-952.698	-500.932	345.870	
51311352	-6590	-3513	2872	-803.980	-428.586	350.384	
51331654	-7980	-4002	2799	-973.560	-488.244	341.478	
51351956	-9968	-4226	2331	-1216.096	-515.572	284.382	
51372257	-11857	-3926	1910	-1446.554	-478.972	233.020	
51392559	-13664	-3449	1436	-1667.008	-420.778	175.192	
51412861	-14189	-2446	989	-1731.058	-298.412	120.658	
51433161	-13472	-1280	715	-1643.584	-156.160	87.230	
51453462	-12509	-394	806	-1526.098	-48.068	98.332	
51473765	-11667	56	1076	-1423.374	6.832	131.272	
51494065	-10778	399	1198	-1314.916	48.678	146.156	
51514365	-9854	507	1041	-1202.188	61.854	127.002	
51534667	-9032	49	725	-1101.904	5.978	88.450	
51554968	-8374	-651	408	-1021.628	-79.422	49.776	
51575269	-7972	-1034	330	-972.584	-126.148	40.260	
51595570	-7456	-868	182	-909.632	-105.896	22.204	
51615873	-6678	-357	-60	-814.716	-43.554	-7.320	
51636177	-5796	217	9	-707.112	26.474	1.098	
51656479	-5301	186	199	-646.722	22.692	24.278	
51676780	-5476	-110	461	-668.072	-13.420	56.242	
51697086	-5569	35	594	-679.418	4.270	72.468	
51717388	-5502	295	430	-671.244	35.990	52.460	
51737689	-5781	109	183	-705.282	13.298	22.326	
51757990	-6437	-433	54	-785.314	-52.826	6.588	
51778291	-7777	-926	-124	-948.794	-112.972	-15.128	
51798592	-8798	-1092	-348	-1073.356	-133.224	-42.456	
51818893	-9004	-1131	-651	-1098.488	-137.982	-79.422	
51839194	-8722	-1521	-624	-1064.084	-185.562	-76.128	
51859496	-8281	-2124	-396	-1010.282	-259.128	-48.312	
51879799	-7928	-2729	8	-967.216	-332.938	0.976	
51900104	-8771	-3129	433	-1070.062	-381.738	52.826	
51920409	-10318	-3101	555	-1258.796	-378.322	67.710	
51940713	-11727	-2962	542	-1430.694	-361.364	66.124	
51961019	-12817	-2890	295	-1563.674	-352.580	35.990	
51981324	-12898	-2571	79	-1573.556	-313.662	9.638	
52001629	-11696	-2450	103	-1426.912	-298.900	12.566	
52021931	-10450	-2516	245	-1274.900	-306.952	29.890	
52042233	-9606	-2215	611	-1171.932	-270.230	74.542	
52062538	-9192	-1558	1090	-1121.424	-190.076	132.980	
52082843	-9043	-1275	1210	-1103.246	-155.550	147.620	
52103146	-9008	-1787	791	-1098.976	-218.014	96.502	
52123450	-8994	-2522	220	-1097.268	-307.684	26.840	
52143756	-8796	-2857	-154	-1073.112	-348.554	-18.788	
52164062	-8491	-2885	-376	-1035.902	-351.970	-45.872	
52184367	-8155	-2973	-460	-994.910	-362.706	-56.120	
52204672	-7813	-3508	-143	-953.186	-427.976	-17.446	
52224974	-7615	-4210	211	-929.030	-513.620	25.742	
52245279	-8064	-4330	566	-983.808	-528.260	69.052	
52265584	-8917	-4015	1129	-1087.874	-489.830	137.738	
52285887	-9390	-4017	1719	-1145.580	-490.074	209.718	
52306189	-10334	-3835	1957	-1260.748	-467.870	238.754	
52326493	-12189	-3518	2334	-1487.058	-429.196	284.748	
52346794	-12451	-3188	1704	-1519.022	-388.936	207.888	
52367095	-10987	-2671	1658	-1340.414	-325.862	202.276	
52387397	-9152	-3306	1905	-1116.544	-403.332	232.410	
52407700	-7530	-3739	1902	-918.660	-456.158	232.044	
52428001	-8079	-3676	2304	-985.638	-448.472	281.088	
52448305	-10583	-4072	2145	-1291.126	-496.784	261.690	
52468608	-12388	-3809	1909	-1511.336	-464.698	232.898	
52488910	-13054	-2675	1817	-1592.588	-326.350	221.674	
52509214	-12672	-1241	1787	-1545.984	-151.402	218.014	
52529518	-11729	-277	1601	-1430.938	-33.794	195.322	
52549820	-10784	274	1721	-1315.648	33.428	209.962	
52570122	-10152	470	2115	-1238.544	57.340	258.030	
52590424	-9682	390	2412	-1181.204	47.580	294.264	
52610726	-9404	209	2102	-1147.288	25.498	256.444	
52631025	-9133	-325	1304	-1114.226	-39.650	159.088	
52651327	-8723	-870	543	-1064.206	-106.140	66.246	
52671626	-8244	-1156	80	-1005.768	-141.032	9.760	
52691925	-7683	-1301	32	-937.326	-158.722	3.904	
52712227	-7102	-1399	124	-866.444	-170.678	15.128	
52732529	-6529	-1378	257	-796.538	-168.116	31.354	
52752831	-5947	-1101	343	-725.534	-134.322	41.846	
52773137	-5484	-717	288	-669.048	-87.474	35.136	
52793440	-5222	-489	262	-637.084	-59.658	31.964	
52813742	-5062	-342	256	-617.564	-41.724	31.232	
52834043	-5172	-304	235	-630.984	-37.088	28.670	
52854340	-5745	-658	406	-700.890	-80.276	49.532	
52874640	-6679	-1196	408	-814.838	-145.912	49.776	
52894939	-8001	-1670	345	-976.122	-203.740	42.090	
52915239	-8849	-1701	217	-1079.578	-207.522	26.474	
52935541	-9212	-1484	4	-1123.864	-181.048	0.488	
52955842	-9392	-1689	38	-1145.824	-206.058	4.636	
52976143	-8942	-2121	66	-1090.924	-258.762	8.052	
52996444	-8228	-2535	506	-1003.816	-309.270	61.732	
53016742	-9005	-2584	918	-1098.610	-315.248	111.996	
53037041	-10303	-1985	1176	-1256.966	-242.170	143.472	
53057340	-11183	-1496	988	-1364.326	-182.512	120.536	
53077638	-11915	-1303	455	-1453.630	-158.966	55.510	
53097938	-11614	-1074	113	-1416.908	-131.028	13.786	
53118237	-10432	-933	206	-1272.704	-113.826	25.132	
53138536	-9527	-1083	358	-1162.294	-132.126	43.676	
53158834	-9102	-1401	519	-1110.444	-170.922	63.318	
53179132	-8840	-1705	622	-1078.480	-208.010	75.884	
53199432	-8875	-2140	383	-1082.750	-261.080	46.726	
53219734	-9084	-2847	-40	-1108.248	-347.334	-4.880	
53240036	-9065	-3359	-296	-1105.930	-409.798	-36.112	
53260334	-8879	-3307	-206	-1083.238	-403.454	-25.132	
53280633	-8397	-2945	50	-1024.434	-359.290	6.100	
53300931	-7775	-3101	588	-948.550	-378.322	71.736	
53321230	-7421	-3569	1252	-905.362	-435.418	152.744	
53341528	-7494	-3796	1503	-914.268	-463.112	183.366	
53361830	-8357	-3950	1547	-1019.554	-481.900	188.734	
53382131	-9192	-4771	1763	-1121.424	-582.062	215.086	
53402432	-9680	-5780	1799	-1180.960	-705.160	219.478	
53422731	-10711	-5915	1943	-1306.742	-721.630	237.046	
53443029	-12497	-5291	2119	-1524.634	-645.502	258.518	
53463326	-12978	-4575	2302	-1583.316	-558.150	280.844	
53483622	-12248	-4003	2623	-1494.256	-488.366	320.006	
53503921	-10897	-3456	3004	-1329.434	-421.632	366.488	
53524220	-8666	-3055	3063	-1057.252	-372.710	373.686	
53544518	-6812	-2885	2585	-831.064	-351.970	315.370	
53564816	-7630	-3093	2000	-930.860	-377.346	244.000	
53585113	-10415	-3161	1314	-1270.630	-385.642	160.308	
53605410	-12085	-2847	959	-1474.370	-347.334	116.998	
53625708	-13005	-2267	551	-1586.610	-276.574	67.222	
53646007	-12990	-1554	325	-1584.780	-189.588	39.650	
53666305	-11842	-1056	317	-1444.724	-128.832	38.674	
53686604	-10843	-926	365	-1322.846	-112.972	44.530	
53706904	-10405	-956	262	-1269.410	-116.632	31.964	
53727203	-9833	-499	195	-1199.626	-60.878	23.790	
53747504	-9220	131	65	-1124.840	15.982	7.930	
53767806	-8650	133	-107	-1055.300	16.226	-13.054	
53788107	-8018	-423	-278	-978.196	-51.606	-33.916	
53808409	-7535	-994	-430	-919.270	-121.268	-52.460	
53828708	-7217	-1371	-531	-880.474	-167.262	-64.782	
53849008	-6812	-1449	-599	-831.064	-176.778	-73.078	
53869310	-6243	-1259	-526	-761.646	-153.598	-64.172	
53889610	-5753	-615	-222	-701.866	-75.030	-27.084	
53909909	-5334	289	139	-650.748	35.258	16.958	
53930208	-5180	389	454	-631.960	47.458	55.388	
53950506	-5404	-245	359	-659.288	-29.890	43.798	
53970806	-5838	-605	195	-712.236	-73.810	23.790	
53991103	-6528	-752	274	-796.416	-91.744	33.428	
54011400	-7517	-886	277	-917.074	-108.092	33.794	
