Timestamp [us]	A_X [LSB]	A_Y [LSB]	A_Z [LSB]	A_X [mg]	A_Y [mg]	A_Z [mg]	
9600329	7306	-3160	2084	891.332	-385.520	254.248	
9620640	7371	-2742	2520	899.262	-334.524	307.440	
9640950	7592	-2949	2760	926.224	-359.778	336.720	
9661259	7671	-3409	2328	935.862	-415.898	284.016	
9681569	7350	-3217	1924	896.700	-392.474	234.728	
9701880	7291	-2893	2241	889.502	-352.946	273.402	
9722189	7547	-2985	2592	920.734	-364.170	316.224	
9742498	7505	-2955	2391	915.610	-360.510	291.702	
9762806	7434	-2831	2113	906.948	-345.382	257.786	
9783118	7456	-3335	1635	909.632	-406.870	199.470	
9803426	7434	-3512	1435	906.948	-428.464	175.070	
9823736	7453	-3357	1615	909.266	-409.554	197.030	
9844045	7563	-3122	1834	922.686	-380.884	223.748	
9864355	7509	-3508	1666	916.098	-427.976	203.252	
9884664	7272	-3421	1501	887.184	-417.362	183.122	
9904971	7278	-3752	1646	887.916	-457.744	200.812	
9925282	7290	-3278	1835	889.380	-399.916	223.870	
9945585	7177	-3664	1394	875.594	-447.008	170.068	
9965890	7132	-3725	1524	870.104	-454.450	185.928	
9986196	7078	-3708	1786	863.516	-452.376	217.892	
10006505	7080	-4219	1716	863.760	-514.718	209.352	
10026811	7036	-4100	1312	858.392	-500.200	160.064	
10047119	6859	-4089	1335	836.798	-498.858	162.870	
10067427	6565	-3583	1861	800.930	-437.126	227.042	
10087737	6313	-3445	2290	770.186	-420.290	279.380	
10108047	6677	-3485	2840	814.594	-425.170	346.480	
10128356	6615	-2470	2153	807.030	-301.340	262.666	
10148664	5766	-2821	1226	703.452	-344.162	149.572	
10168973	5913	-5319	1163	721.386	-648.918	141.886	
10189282	6334	-4616	1241	772.748	-563.152	151.402	
10209593	6419	-5046	629	783.118	-615.612	76.738	
10229901	6137	-4175	882	748.714	-509.350	107.604	
10250211	5795	-4489	1116	706.990	-547.658	136.152	
10270519	5629	-4432	1597	686.738	-540.704	194.834	
10290826	5548	-4394	2059	676.856	-536.068	251.198	
10311135	5356	-4469	2178	653.432	-545.218	265.716	
10331446	4943	-4436	2294	603.046	-541.192	279.868	
10351754	4538	-4329	2629	553.636	-528.138	320.738	
10372063	4450	-4162	3158	542.900	-507.764	385.276	
10392372	4039	-3485	3055	492.758	-425.170	372.710	
10412680	3794	-3884	3866	462.868	-473.848	471.652	
10432989	3169	-4294	5193	386.618	-523.868	633.546	
10453299	2838	-4934	5715	346.236	-601.948	697.230	
10473607	2694	-4758	5561	328.668	-580.476	678.442	
10493915	2329	-4504	4947	284.138	-549.488	603.534	
10514222	2154	-4434	4667	262.788	-540.948	569.374	
10534528	1723	-4841	5449	210.206	-590.602	664.778	
10554836	760	-5027	5718	92.720	-613.294	697.596	
10575145	-60	-4500	5867	-7.320	-549.000	715.774	
10595452	-607	-4654	7243	-74.054	-567.788	883.646	
10615759	-1272	-4883	8265	-155.184	-595.726	1008.330	
10636069	-2064	-5164	7843	-251.808	-630.008	956.846	
10656378	-2232	-5333	7039	-272.304	-650.626	858.758	
10676688	-1791	-5706	6712	-218.502	-696.132	818.864	
10697000	-2022	-6159	7114	-246.684	-751.398	867.908	
10717308	-2739	-5745	6781	-334.158	-700.890	827.282	
10737618	-2705	-4716	6053	-330.010	-575.352	738.466	
10757928	-2581	-4361	5457	-314.882	-532.042	665.754	
10778237	-3305	-5484	7483	-403.210	-669.048	912.926	
10798548	-7119	-8459	9669	-868.518	-1031.998	1179.618	
10818857	-6186	-8234	11233	-754.692	-1004.548	1370.426	
10839166	-2279	-5627	10665	-278.038	-686.494	1301.130	
10859476	-2272	-4757	7928	-277.184	-580.354	967.216	
10879783	-3222	-4671	4828	-393.084	-569.862	589.016	
10900092	-3482	-4720	3982	-424.804	-575.840	485.804	
10920401	-3205	-5177	3995	-391.010	-631.594	487.390	
10940708	-3774	-5767	4713	-460.428	-703.574	574.986	
10961017	-3769	-6064	5382	-459.818	-739.808	656.604	
10981325	-3715	-6135	5670	-453.230	-748.470	691.740	
11001633	-3706	-6176	5326	-452.132	-753.472	649.772	
11021941	-3613	-6080	4764	-440.786	-741.760	581.208	
11042249	-3428	-5848	4450	-418.216	-713.456	542.900	
11062556	-3210	-5703	4548	-391.620	-695.766	554.856	
11082864	-3076	-5815	4671	-375.272	-709.430	569.862	
11103173	-2932	-5974	4871	-357.704	-728.828	594.262	
11123480	-2924	-5943	5063	-356.728	-725.046	617.686	
11143785	-2921	-5867	5106	-356.362	-715.774	622.932	
11164093	-3032	-5826	5018	-369.904	-710.772	612.196	
11184399	-3148	-5796	4911	-384.056	-707.112	599.142	
11204709	-3206	-5780	4854	-391.132	-705.160	592.188	
11225017	-3226	-5799	4891	-393.572	-707.478	596.702	
11245325	-3225	-5849	4963	-393.450	-713.578	605.486	
11265633	-3183	-5799	5030	-388.326	-707.478	613.660	
11285939	-3122	-5741	5042	-380.884	-700.402	615.124	
11306243	-3071	-5694	5000	-374.662	-694.668	610.000	
11326553	-3050	-5723	4935	-372.100	-698.206	602.070	
11346858	-3070	-5801	4896	-374.540	-707.722	597.312	
11367163	-3110	-5852	4890	-379.420	-713.944	596.580	
11387470	-3152	-5863	4874	-384.544	-715.286	594.628	
11407777	-3163	-5867	4859	-385.886	-715.774	592.798	
11428084	-3171	-5832	4838	-386.862	-711.504	590.236	
11448390	-3153	-5792	4841	-384.666	-706.624	590.602	
11468696	-3116	-5838	4873	-380.152	-712.236	594.506	
11489002	-3104	-5870	4912	-378.688	-716.140	599.264	
11509306	-3088	-5887	4915	-376.736	-718.214	599.630	
11529610	-3065	-5901	4896	-373.930	-719.922	597.312	
11549916	-3057	-5897	4894	-372.954	-719.434	597.068	
11570223	-3048	-5893	4922	-371.856	-718.946	600.484	
11590529	-3054	-5860	4939	-372.588	-714.920	602.558	
11610835	-3048	-5833	4945	-371.856	-711.626	603.290	
11631143	-3048	-5828	4940	-371.856	-711.016	602.680	
11651450	-3040	-5853	4939	-370.880	-714.066	602.558	
11671759	-3039	-5879	4928	-370.758	-717.238	601.216	
11692067	-3041	-5887	4910	-371.002	-718.214	599.020	
11712375	-3043	-5883	4894	-371.246	-717.726	597.068	
11732683	-3054	-5873	4888	-372.588	-716.506	596.336	
11752988	-3059	-5871	4901	-373.198	-716.262	597.922	
11773298	-3075	-5859	4900	-375.150	-714.798	597.800	
11793606	-3076	-5849	4884	-375.272	-713.578	595.848	
11813916	-3079	-5863	4876	-375.638	-715.286	594.872	
11834226	-3080	-5876	4890	-375.760	-716.872	596.580	
11854537	-3087	-5881	4906	-376.614	-717.482	598.532	
11874846	-3091	-5851	4920	-377.102	-713.822	600.240	
11895155	-3088	-5827	4922	-376.736	-710.894	600.484	
11915464	-3073	-5843	4905	-374.906	-712.846	598.410	
11935773	-3072	-5874	4895	-374.784	-716.628	597.190	
11956082	-3084	-5889	4892	-376.248	-718.458	596.824	
11976391	-3085	-5859	4882	-376.370	-714.798	595.604	
11996703	-3087	-5835	4884	-376.614	-711.870	595.848	
12017015	-3097	-5847	4883	-377.834	-713.334	595.726	
12037325	-3109	-5880	4880	-379.298	-717.360	595.360	
12057635	-3092	-5884	4874	-377.224	-717.848	594.628	
12077944	-3077	-5845	4877	-375.394	-713.090	594.994	
12098253	-3076	-5808	4886	-375.272	-708.576	596.092	
12118564	-3088	-5826	4897	-376.736	-710.772	597.434	
12138870	-3107	-5868	4906	-379.054	-715.896	598.532	
12159176	-3117	-5880	4886	-380.274	-717.360	596.092	
12179485	-3094	-5870	4874	-377.468	-716.140	594.628	
12199793	-3091	-5872	4874	-377.102	-716.384	594.628	
12220101	-3089	-5862	4889	-376.858	-715.164	596.458	
12240408	-3073	-5851	4910	-374.906	-713.822	599.020	
12260717	-3084	-5841	4924	-376.248	-712.602	600.728	
12281025	-3093	-5862	4899	-377.346	-715.164	597.678	
12301335	-3079	-5886	4891	-375.638	-718.092	596.702	
12321647	-3077	-5880	4889	-375.394	-717.360	596.458	
12341959	-3075	-5858	4899	-375.150	-714.676	597.678	
12362268	-3093	-5846	4893	-377.346	-713.212	596.946	
12382576	-3108	-5841	4890	-379.176	-712.602	596.580	
12402885	-3112	-5843	4887	-379.664	-712.846	596.214	
12423192	-3117	-5854	4885	-380.274	-714.188	595.970	
12443500	-3121	-5860	4887	-380.762	-714.920	596.214	
12463812	-3121	-5861	4864	-380.762	-715.042	593.408	
12484122	-3099	-5867	4855	-378.078	-715.774	592.310	
12504433	-3096	-5856	4874	-377.712	-714.432	594.628	
12524739	-3108	-5848	4891	-379.176	-713.456	596.702	
12545048	-3104	-5829	4902	-378.688	-711.138	598.044	
12565356	-3096	-5823	4917	-377.712	-710.406	599.874	
12585666	-3093	-5856	4896	-377.346	-714.432	597.312	
12605974	-3095	-5889	4866	-377.590	-718.458	593.652	
12626281	-3083	-5897	4847	-376.126	-719.434	591.334	
12646588	-3069	-5884	4864	-374.418	-717.848	593.408	
12666897	-3057	-5872	4904	-372.954	-716.384	598.288	
12687206	-3065	-5847	4935	-373.930	-713.334	602.070	
12707513	-3065	-5838	4927	-373.930	-712.236	601.094	
12727822	-3072	-5864	4901	-374.784	-715.408	597.922	
12748132	-3089	-5882	4879	-376.858	-717.604	595.238	
12768438	-3106	-5874	4875	-378.932	-716.628	594.750	
12788746	-3116	-5848	4877	-380.152	-713.456	594.994	
12809053	-3121	-5839	4890	-380.762	-712.358	596.580	
12829362	-3113	-5881	4878	-379.786	-717.482	595.116	
12849673	-3092	-5899	4865	-377.224	-719.678	593.530	
12869986	-3068	-5885	4865	-374.296	-717.970	593.530	
12890296	-3067	-5843	4872	-374.174	-712.846	594.384	
12910608	-3069	-5834	4894	-374.418	-711.748	597.068	
12930919	-3076	-5872	4903	-375.272	-716.384	598.166	
12951230	-3089	-5909	4900	-376.858	-720.898	597.800	
12971540	-3081	-5889	4888	-375.882	-718.458	596.336	
12991847	-3068	-5862	4891	-374.296	-715.164	596.702	
13012155	-3078	-5833	4902	-375.516	-711.626	598.044	
13032462	-3066	-5847	4912	-374.052	-713.334	599.264	
13052772	-3066	-5859	4914	-374.052	-714.798	599.508	
13073081	-3075	-5857	4886	-375.150	-714.554	596.092	
13093390	-3074	-5887	4873	-375.028	-718.214	594.506	
13113697	-3077	-5895	4885	-375.394	-719.190	595.970	
13134006	-3080	-5881	4894	-375.760	-717.482	597.068	
13154316	-3085	-5863	4902	-376.370	-715.286	598.044	
13174624	-3094	-5857	4882	-377.468	-714.554	595.604	
13194932	-3093	-5864	4872	-377.346	-715.408	594.384	
13215241	-3091	-5854	4867	-377.102	-714.188	593.774	
13235548	-3089	-5861	4882	-376.858	-715.042	595.604	
13255855	-3083	-5867	4884	-376.126	-715.774	595.848	
13276162	-3082	-5872	4877	-376.004	-716.384	594.994	
13296472	-3074	-5885	4887	-375.028	-717.970	596.214	
13316781	-3086	-5874	4900	-376.492	-716.628	597.800	
13337087	-3083	-5851	4904	-376.126	-713.822	598.288	
13357396	-3082	-5850	4906	-376.004	-713.700	598.532	
13377702	-3075	-5852	4889	-375.150	-713.944	596.458	
13398008	-3073	-5874	4871	-374.906	-716.628	594.262	
13418316	-3069	-5881	4885	-374.418	-717.482	595.970	
13438626	-3071	-5876	4910	-374.662	-716.872	599.020	
13458937	-3084	-5840	4920	-376.248	-712.480	600.240	
13479247	-3092	-5836	4897	-377.224	-711.992	597.434	
13499553	-3084	-5862	4870	-376.248	-715.164	594.140	
13519864	-3100	-5899	4861	-378.200	-719.678	593.042	
13540172	-3098	-5874	4877	-377.956	-716.628	594.994	
13560479	-3094	-5835	4914	-377.468	-711.870	599.508	
13580789	-3097	-5840	4920	-377.834	-712.480	600.240	
13601099	-3094	-5889	4891	-377.468	-718.458	596.702	
13621407	-3085	-5907	4857	-376.370	-720.654	592.554	
13641714	-3080	-5879	4859	-375.760	-717.238	592.798	
13662020	-3079	-5842	4869	-375.638	-712.724	594.018	
13682328	-3081	-5837	4889	-375.882	-712.114	596.458	
13702632	-3094	-5864	4910	-377.468	-715.408	599.020	
13722938	-3093	-5872	4903	-377.346	-716.384	598.166	
13743242	-3069	-5851	4882	-374.418	-713.822	595.604	
13763547	-3077	-5844	4886	-375.394	-712.968	596.092	
13783853	-3088	-5860	4901	-376.736	-714.920	597.922	
13804159	-3087	-5868	4911	-376.614	-715.896	599.142	
13824468	-3079	-5842	4911	-375.638	-712.724	599.142	
13844774	-3077	-5850	4892	-375.394	-713.700	596.824	
13865079	-3076	-5876	4882	-375.272	-716.872	595.604	
13885390	-3071	-5876	4903	-374.662	-716.872	598.166	
13905700	-3078	-5868	4910	-375.516	-715.896	599.020	
13926008	-3077	-5851	4911	-375.394	-713.822	599.142	
13946315	-3085	-5840	4901	-376.370	-712.480	597.922	
13966623	-3084	-5852	4892	-376.248	-713.944	596.824	
13986930	-3088	-5861	4899	-376.736	-715.042	597.678	
14007238	-3077	-5864	4900	-375.394	-715.408	597.800	
14027545	-3073	-5872	4888	-374.906	-716.384	596.336	
14047853	-3076	-5874	4891	-375.272	-716.628	596.702	
14068159	-3077	-5870	4888	-375.394	-716.140	596.336	
14088467	-3081	-5847	4889	-375.882	-713.334	596.458	
14108774	-3081	-5844	4889	-375.882	-712.968	596.458	
14129080	-3079	-5865	4881	-375.638	-715.530	595.482	
14149388	-3088	-5883	4895	-376.736	-717.726	597.190	
14169693	-3079	-5857	4918	-375.638	-714.554	599.996	
14189998	-3080	-5819	4916	-375.760	-709.918	599.752	
14210299	-3073	-5844	4898	-374.906	-712.968	597.556	
14230603	-3071	-5888	4880	-374.662	-718.336	595.360	
14250910	-3076	-5902	4884	-375.272	-720.044	595.848	
14271217	-3076	-5854	4901	-375.272	-714.188	597.922	
14291521	-3081	-5827	4920	-375.882	-710.894	600.240	
14311826	-3094	-5855	4911	-377.468	-714.310	599.142	
14332129	-3097	-5891	4897	-377.834	-718.702	597.434	
14352432	-3090	-5880	4893	-376.980	-717.360	596.946	
14372740	-3075	-5840	4891	-375.150	-712.480	596.702	
14393049	-3068	-5822	4883	-374.296	-710.284	595.726	
14413357	-3079	-5848	4878	-375.638	-713.456	595.116	
14433665	-3092	-5880	4889	-377.224	-717.360	596.458	
14453970	-3114	-5891	4892	-379.908	-718.702	596.824	
14474273	-3108	-5863	4902	-379.176	-715.286	598.044	
14494578	-3114	-5821	4904	-379.908	-710.162	598.288	
14514882	-3106	-5822	4901	-378.932	-710.284	597.922	
14535188	-3103	-5832	4901	-378.566	-711.504	597.922	
14555493	-3103	-5828	4896	-378.566	-711.016	597.312	
14575798	-3101	-5844	4892	-378.322	-712.968	596.824	
14596104	-3105	-5864	4886	-378.810	-715.408	596.092	
14616411	-3116	-5874	4892	-380.152	-716.628	596.824	
14636718	-3130	-5868	4882	-381.860	-715.896	595.604	
14657025	-3135	-5854	4878	-382.470	-714.188	595.116	
14677334	-3131	-5818	4883	-381.982	-709.796	595.726	
14697641	-3133	-5800	4893	-382.226	-707.600	596.946	
14717948	-3139	-5813	4899	-382.958	-709.186	597.678	
14738257	-3143	-5847	4881	-383.446	-713.334	595.482	
14758562	-3139	-5850	4871	-382.958	-713.700	594.262	
14778867	-3146	-5854	4848	-383.812	-714.188	591.456	
14799174	-3163	-5850	4852	-385.886	-713.700	591.944	
14819480	-3178	-5826	4886	-387.716	-710.772	596.092	
14839788	-3176	-5817	4900	-387.472	-709.674	597.800	
14860093	-3170	-5810	4914	-386.740	-708.820	599.508	
14880400	-3157	-5816	4906	-385.154	-709.552	598.532	
14900707	-3146	-5808	4901	-383.812	-708.576	597.922	
14921015	-3145	-5805	4894	-383.690	-708.210	597.068	
14941320	-3161	-5813	4903	-385.642	-709.186	598.166	
14961625	-3158	-5810	4904	-385.276	-708.820	598.288	
14981930	-3162	-5812	4898	-385.764	-709.064	597.556	
15002235	-3159	-5825	4892	-385.398	-710.650	596.824	
15022543	-3167	-5824	4886	-386.374	-710.528	596.092	
15042850	-3166	-5828	4897	-386.252	-711.016	597.434	
15063157	-3184	-5848	4886	-388.448	-713.456	596.092	
15083463	-3179	-5801	4909	-387.838	-707.722	598.898	
15103772	-3175	-5746	4929	-387.350	-701.012	601.338	
15124080	-3190	-5761	4922	-389.180	-702.842	600.484	
15144389	-3191	-5817	4893	-389.302	-709.674	596.946	
15164699	-3194	-5854	4878	-389.668	-714.188	595.116	
15185006	-3190	-5799	4914	-389.180	-707.478	599.508	
15205316	-3183	-5717	4948	-388.326	-697.474	603.656	
15225624	-3189	-5748	4948	-389.058	-701.256	603.656	
15245933	-3177	-5777	4922	-387.594	-704.794	600.484	
15266240	-3178	-5785	4896	-387.716	-705.770	597.312	
15286547	-3183	-5748	4905	-388.326	-701.256	598.410	
15306852	-3204	-5740	4914	-390.888	-700.280	599.508	
15327157	-3219	-5783	4926	-392.718	-705.526	600.972	
15347464	-3222	-5802	4921	-393.084	-707.844	600.362	
15367770	-3201	-5770	4922	-390.522	-703.940	600.484	
15388074	-3196	-5739	4933	-389.912	-700.158	601.826	
15408381	-3206	-5737	4926	-391.132	-699.914	600.972	
15428687	-3211	-5750	4927	-391.742	-701.500	601.094	
15448992	-3215	-5761	4929	-392.230	-702.842	601.338	
15469299	-3213	-5781	4927	-391.986	-705.282	601.094	
15489604	-3211	-5794	4918	-391.742	-706.868	599.996	
15509908	-3209	-5781	4915	-391.498	-705.282	599.630	
15530215	-3204	-5758	4917	-390.888	-702.476	599.874	
15550522	-3208	-5747	4915	-391.376	-701.134	599.630	
15570828	-3212	-5767	4918	-391.864	-703.574	599.996	
15591135	-3210	-5770	4912	-391.620	-703.940	599.264	
15611444	-3225	-5777	4909	-393.450	-704.794	598.898	
15631749	-3228	-5787	4911	-393.816	-706.014	599.142	
15652054	-3225	-5758	4914	-393.450	-702.476	599.508	
15672362	-3232	-5735	4926	-394.304	-699.670	600.972	
15692670	-3236	-5732	4921	-394.792	-699.304	600.362	
15712979	-3236	-5750	4913	-394.792	-701.500	599.386	
15733285	-3228	-5765	4896	-393.816	-703.330	597.312	
15753594	-3230	-5771	4885	-394.060	-704.062	595.970	
15773900	-3239	-5754	4880	-395.158	-701.988	595.360	
15794208	-3245	-5774	4883	-395.890	-704.428	595.726	
15814514	-3241	-5763	4900	-395.402	-703.086	597.800	
15834820	-3233	-5752	4918	-394.426	-701.744	599.996	
15855127	-3230	-5753	4916	-394.060	-701.866	599.752	
15875431	-3217	-5768	4892	-392.474	-703.696	596.824	
15895737	-3224	-5761	4886	-393.328	-702.842	596.092	
15916042	-3238	-5765	4892	-395.036	-703.330	596.824	
15936349	-3242	-5765	4904	-395.524	-703.330	598.288	
15956657	-3231	-5773	4923	-394.182	-704.306	600.606	
15976962	-3230	-5785	4924	-394.060	-705.770	600.728	
15997270	-3221	-5779	4932	-392.962	-705.038	601.704	
16017580	-3213	-5751	4945	-391.986	-701.622	603.290	
16037888	-3209	-5736	4944	-391.498	-699.792	603.168	
16058193	-3209	-5763	4918	-391.498	-703.086	599.996	
16078500	-3206	-5798	4887	-391.132	-707.356	596.214	
16098810	-3199	-5813	4880	-390.278	-709.186	595.360	
16119118	-3202	-5790	4880	-390.644	-706.380	595.360	
16139427	-3223	-5765	4905	-393.206	-703.330	598.410	
16159736	-3233	-5764	4906	-394.426	-703.208	598.532	
16180045	-3226	-5771	4911	-393.572	-704.062	599.142	
16200354	-3214	-5774	4897	-392.108	-704.428	597.434	
16220660	-3200	-5782	4896	-390.400	-705.404	597.312	
16240968	-3196	-5794	4908	-389.912	-706.868	598.776	
16261278	-3198	-5775	4913	-390.156	-704.550	599.386	
16281586	-3209	-5749	4914	-391.498	-701.378	599.508	
16301893	-3214	-5772	4907	-392.108	-704.184	598.654	
16322200	-3206	-5814	4905	-391.132	-709.308	598.410	
16342508	-3203	-5831	4903	-390.766	-711.382	598.166	
16362817	-3197	-5800	4911	-390.034	-707.600	599.142	
16383125	-3193	-5762	4924	-389.546	-702.964	600.728	
16403433	-3195	-5758	4931	-389.790	-702.476	601.582	
16423741	-3199	-5753	4928	-390.278	-701.866	601.216	
16444048	-3196	-5777	4923	-389.912	-704.794	600.606	
16464355	-3193	-5791	4913	-389.546	-706.502	599.386	
16484664	-3186	-5801	4911	-388.692	-707.722	599.142	
16504971	-3194	-5795	4907	-389.668	-706.990	598.654	
16525279	-3198	-5788	4905	-390.156	-706.136	598.410	
16545588	-3197	-5780	4916	-390.034	-705.160	599.752	
16565895	-3198	-5789	4918	-390.156	-706.258	599.996	
16586205	-3194	-5789	4917	-389.668	-706.258	599.874	
16606512	-3197	-5788	4908	-390.034	-706.136	598.776	
16626817	-3184	-5781	4908	-388.448	-705.282	598.776	
16647126	-3190	-5798	4921	-389.180	-707.356	600.362	
16667430	-3187	-5805	4926	-388.814	-708.210	600.972	
16687734	-3184	-5794	4918	-388.448	-706.868	599.996	
16708039	-3194	-5782	4906	-389.668	-705.404	598.532	
16728344	-3191	-5769	4915	-389.302	-703.818	599.630	
16748650	-3205	-5764	4918	-391.010	-703.208	599.996	
16768956	-3197	-5780	4916	-390.034	-705.160	599.752	
16789263	-3197	-5802	4920	-390.034	-707.844	600.240	
16809569	-3199	-5811	4902	-390.278	-708.942	598.044	
16829875	-3199	-5772	4909	-390.278	-704.184	598.898	
16850178	-3203	-5755	4927	-390.766	-702.110	601.094	
16870482	-3200	-5781	4927	-390.400	-705.282	601.094	
16890787	-3190	-5803	4921	-389.180	-707.966	600.362	
16911090	-3178	-5798	4897	-387.716	-707.356	597.434	
16931393	-3176	-5766	4898	-387.472	-703.452	597.556	
16951697	-3185	-5746	4902	-388.570	-701.012	598.044	
16972007	-3196	-5767	4920	-389.912	-703.574	600.240	
16992315	-3200	-5792	4929	-390.400	-706.624	601.338	
17012621	-3201	-5797	4924	-390.522	-707.234	600.728	
17032927	-3186	-5778	4929	-388.692	-704.916	601.338	
17053232	-3177	-5767	4927	-387.594	-703.574	601.094	
17073539	-3180	-5769	4928	-387.960	-703.818	601.216	
17093846	-3177	-5779	4934	-387.594	-705.038	601.948	
17114151	-3181	-5786	4929	-388.082	-705.892	601.338	
17134457	-3185	-5790	4925	-388.570	-706.380	600.850	
17154762	-3187	-5795	4930	-388.814	-706.990	601.460	
17175065	-3191	-5777	4934	-389.302	-704.794	601.948	
17195373	-3197	-5771	4941	-390.034	-704.062	602.802	
17215680	-3205	-5780	4938	-391.010	-705.160	602.436	
17235986	-3201	-5782	4930	-390.522	-705.404	601.460	
17256294	-3174	-5749	4933	-387.228	-701.378	601.826	
17276603	-3179	-5771	4948	-387.838	-704.062	603.656	
17296909	-3224	-5869	4954	-393.328	-716.018	604.388	
17317216	-3230	-5890	4909	-394.060	-718.580	598.898	
17337527	-3162	-5770	4877	-385.764	-703.940	594.994	
17357831	-3117	-5682	4884	-380.274	-693.204	595.848	
17378136	-3129	-5776	4911	-381.738	-704.672	599.142	
17398441	-3176	-5805	4971	-387.472	-708.210	606.462	
17418745	-3188	-5749	4989	-388.936	-701.378	608.658	
17439053	-3156	-5739	4947	-385.032	-700.158	603.534	
17459357	-3164	-5727	4925	-386.008	-698.694	600.850	
17479664	-3193	-5740	4928	-389.546	-700.280	601.216	
17499967	-3228	-5773	4945	-393.816	-704.306	603.290	
17520273	-3222	-5765	4964	-393.084	-703.330	605.608	
17540578	-3180	-5746	4968	-387.960	-701.012	606.096	
17560881	-3150	-5748	4967	-384.300	-701.256	605.974	
17581184	-3154	-5778	4978	-384.788	-704.916	607.316	
17601488	-3187	-5826	4954	-388.814	-710.772	604.388	
